"","logFC","logCPM","F","PValue","diffexpressed"
"ENSG00000006747",-1.25358901071527,5.35676408427249,18.0997880467153,2.76468150802474e-05,"DOWN"
"ENSG00000006756",0.117263408550081,4.01767202682446,0.552169760018035,0.457983990487469,"NO"
"ENSG00000006757",-0.620676252111112,3.35971602839318,10.3395461253621,0.00143667694982693,"NO"
"ENSG00000006831",-0.265573710081235,7.44312719813759,4.0674164309083,0.0445627297030038,"NO"
"ENSG00000006837",0.00477782247133274,0.445251087358416,0.00179588385653651,0.966224195403823,"NO"
"ENSG00000007001",-1.32278856454263,0.781937612597785,46.0174435339612,5.76936251048224e-11,"DOWN"
"ENSG00000007038",-0.0909917497741042,-2.94945588889361,0.0711347041753484,0.789865472386845,"NO"
"ENSG00000007047",0.142305659827471,5.66024844495414,2.6958043448446,0.101606058083682,"NO"
"ENSG00000007062",0.0565882569722063,3.90235430570457,0.0683409220471373,0.793938054594982,"NO"
"ENSG00000007080",0.356759112243095,6.15515748480692,14.8805406023735,0.000138797081911787,"NO"
"ENSG00000007129",-0.888571114709695,1.13397753961445,16.8849246036882,5.06396932693152e-05,"NO"
"ENSG00000007168",-0.131848285793238,7.99552924745662,4.53262100732327,0.0340265383360714,"NO"
"ENSG00000007171",1.48920024946721,2.9055764015814,24.7717647179285,1.06217006514937e-06,"UP"
"ENSG00000007174",-0.885229555980918,3.95336645221394,14.2827900160174,0.000187969953527976,"NO"
"ENSG00000007202",0.0652390972087429,6.96256512645602,0.829241600071002,0.363185019257722,"NO"
"ENSG00000007237",-0.327372199208672,7.79231577332151,2.85434043742021,0.092113121178806,"NO"
"ENSG00000007255",-0.074090578326089,3.96708621501757,0.376640456242303,0.539847605597137,"NO"
"ENSG00000007264",-1.46616614158572,3.25457633857503,38.1886067378344,1.97642739246675e-09,"DOWN"
"ENSG00000007312",-0.0700792071657092,-1.734198722205,0.0505781192600874,0.82220549055716,"NO"
"ENSG00000007314",0.262561023641929,-1.84574752451101,0.750610776703148,0.386939322834153,"NO"
"ENSG00000007341",0.281807514528347,3.42389828160887,15.9460444859196,8.10847961473458e-05,"NO"
"ENSG00000007350",0.0143277973235744,1.80574994607565,0.00169895890536789,0.967147771067464,"NO"
"ENSG00000007372",-0.419004025708752,4.61938485647107,4.69418507807901,0.0310113168727167,"NO"
"ENSG00000007376",0.308084901631724,4.5802474236016,11.2997318263904,0.000870199488762354,"NO"
"ENSG00000007384",0.289558499677489,4.23710982123548,2.68428284322533,0.102337295982103,"NO"
"ENSG00000007392",0.303827248154095,6.13846535734165,4.33052792737385,0.0382389938076339,"NO"
"ENSG00000007402",-0.0561381057309236,3.33448504098233,0.0713449606054021,0.789562583215264,"NO"
"ENSG00000007516",-1.09900905299727,6.27624303287302,20.207139273172,9.76405577959736e-06,"DOWN"
"ENSG00000007520",0.0808614728918228,5.37762049197977,0.953312323546632,0.329623390941436,"NO"
"ENSG00000007541",-0.0748661064848576,5.64915943403433,0.538762213337797,0.463489635734281,"NO"
"ENSG00000007545",0.189140347433824,4.54384829699046,4.88587894336323,0.0277923884022842,"NO"
"ENSG00000007866",0.769496356005978,2.48863086617666,15.3651765179558,0.000108644712390665,"NO"
"ENSG00000007908",-2.63669211316957,0.505007601706368,17.9567945620515,2.96823701143219e-05,"DOWN"
"ENSG00000007923",0.11559992429325,4.93194583796711,1.93997982308347,0.164648457142329,"NO"
"ENSG00000007933",-1.01650841441981,0.781618424752259,21.1188824834917,6.24389022264444e-06,"DOWN"
"ENSG00000007944",-0.575326071701788,4.27570221875348,25.0997772393921,9.06956697201073e-07,"NO"
"ENSG00000007952",0.0139304214103928,0.617125602018062,0.0139411387974583,0.906085042638364,"NO"
"ENSG00000007968",1.03681642482407,2.3242919091622,9.39027433950418,0.00236916469418636,"UP"
"ENSG00000008018",0.55504227025855,6.79943297256698,25.5588480695501,7.27646392712376e-07,"NO"
"ENSG00000008056",-1.48816846456733,6.18435007220993,29.3846918968791,1.17941791211753e-07,"DOWN"
"ENSG00000008083",-0.0779074434430959,5.33380308568978,0.698208532107645,0.404016746612416,"NO"
"ENSG00000008086",-1.05222074772277,5.08915098043115,35.2480492818897,7.63393614585344e-09,"DOWN"
"ENSG00000008118",-1.69284789333321,3.5846274128426,16.7031813426404,5.54678182459224e-05,"DOWN"
"ENSG00000008128",0.118104021013725,0.229681979520252,0.478271202313654,0.489713485042225,"NO"
"ENSG00000008130",0.202353111199716,5.7600056587986,6.65890547698803,0.0103164056350741,"NO"
"ENSG00000008196",2.39677382610179,-0.588675605309406,14.9012774665424,0.000137363825457861,"UP"
"ENSG00000008226",-1.07874344849064,2.76425651387433,16.3862149587988,6.50140988375583e-05,"DOWN"
"ENSG00000008256",0.0221329793363698,5.80383942852657,0.0872962123266218,0.767836786504464,"NO"
"ENSG00000008277",-0.37018717154668,7.23809242481036,8.15590635175516,0.00457594736232688,"NO"
"ENSG00000008282",-0.0662901315165493,6.5713839081498,0.310900669983896,0.577522314819808,"NO"
"ENSG00000008283",-0.273283122044068,4.52094192571619,3.17538443533269,0.0757149427770943,"NO"
"ENSG00000008294",-0.175669395507513,8.52321892713994,3.62910466456757,0.0576836793199803,"NO"
"ENSG00000008300",0.770675976698199,5.93806648837679,12.1915447117573,0.000548358052227282,"NO"
"ENSG00000008311",0.286153542191062,5.99280225657142,4.43904985843989,0.0359129982474959,"NO"
"ENSG00000008323",-1.02361191485565,-1.69821057481229,12.7941060609864,0.00040207954190763,"DOWN"
"ENSG00000008324",-0.00635481711316804,3.97501076024864,0.00400799536721244,0.949560633323434,"NO"
"ENSG00000008382",0.0166372653296613,3.24609690265224,0.041896659449929,0.837948471461119,"NO"
"ENSG00000008394",-0.726142194818903,6.10777006708322,12.4560303663459,0.000478471090877537,"NO"
"ENSG00000008405",0.302765650441028,5.19644763092014,11.4765517395225,0.000793832023330839,"NO"
"ENSG00000008438",-0.632474410743632,-3.0101521825097,3.80043971212647,0.0521222126417821,"NO"
"ENSG00000008441",-0.0274917122846608,9.22027180213712,0.0564573610038189,0.812339233319409,"NO"
"ENSG00000008513",-0.232155451262954,4.6045462866226,2.70729557532161,0.10088347156576,"NO"
"ENSG00000008516",0.19765124184044,1.4109787463227,0.783192111711016,0.3768385811253,"NO"
"ENSG00000008517",0.0811296412719392,3.24027445499973,0.0732705933494907,0.786809568448264,"NO"
"ENSG00000008710",0.17238565468569,6.69975171745995,1.51520608540144,0.219261057425564,"NO"
"ENSG00000008735",-0.526288214507274,6.75112460582364,11.2029725458531,0.000915173300325903,"NO"
"ENSG00000008838",0.333298572033204,6.92836294837669,29.6227020004359,1.05370115504825e-07,"NO"
"ENSG00000008853",-0.416406462017574,5.40651124197443,15.7809254573413,8.81077560169422e-05,"NO"
"ENSG00000008869",-0.216558337998551,5.60992865492284,7.91096261809272,0.00522061489329736,"NO"
"ENSG00000008952",-0.383319173590175,7.83791553436274,30.1862772962688,8.07981172816838e-08,"NO"
"ENSG00000008988",0.247338708399152,9.09354557550848,4.59400162210264,0.0328461035853138,"NO"
"ENSG00000009307",-0.082180939279283,8.76022758918896,1.40330373128191,0.237060122931758,"NO"
"ENSG00000009335",0.132073624799012,6.20330442633809,3.23145553705412,0.0731896432115928,"NO"
"ENSG00000009413",0.0170548899448569,6.13199688462629,0.0144919589870312,0.904256553903182,"NO"
"ENSG00000009694",1.18977947977833,3.89592446921427,19.1227632099082,1.66573741230127e-05,"UP"
"ENSG00000009709",0.430551967850087,-0.339653753411401,0.933242434861669,0.334759934535163,"NO"
"ENSG00000009724",0.0442997834592168,1.37768121120847,0.0778195190261853,0.780456584019582,"NO"
"ENSG00000009780",-0.277297008901385,3.9000415131716,9.20216166023089,0.00261745682865944,"NO"
"ENSG00000009790",-0.897538165105407,1.5430716268189,21.5595436761957,5.03448620861621e-06,"NO"
"ENSG00000009830",0.262264702938737,5.79898444495872,8.9099446425522,0.00305726022836351,"NO"
"ENSG00000009844",0.101150397508799,6.0021987029666,1.86124195281516,0.173450967775804,"NO"
"ENSG00000009950",-1.14102480497504,3.35300398350646,28.1300767019673,2.13558762140802e-07,"DOWN"
"ENSG00000009954",0.176352042658607,7.27557215715053,4.92887682484188,0.0271196985123123,"NO"
"ENSG00000010017",0.166633290960512,5.57885034236773,4.48837239242701,0.034905090940182,"NO"
"ENSG00000010030",0.317623040798902,0.347489803628368,1.7988093222396,0.180818298298053,"NO"
"ENSG00000010072",-0.047480400876796,3.86533566176239,0.524003661521676,0.469673588975828,"NO"
"ENSG00000010165",0.142768494985359,5.56933735923142,5.30774296307471,0.0218784781769623,"NO"
"ENSG00000010219",0.0552430338561205,4.25891993617466,0.253469706566284,0.614992741361415,"NO"
"ENSG00000010244",0.304132112653795,6.84599153985125,44.9649443968179,9.22877253349177e-11,"NO"
"ENSG00000010256",0.255886853713749,7.35158794835992,8.13489954652968,0.0046277790083372,"NO"
"ENSG00000010270",0.316486013661395,6.22195252962838,16.1701555099563,7.24492693430288e-05,"NO"
"ENSG00000010278",0.196156181661004,7.88814023930982,1.46277681467387,0.227392149300034,"NO"
"ENSG00000010282",-1.40906307491428,4.13481138223719,20.9193921557061,6.88560099525987e-06,"DOWN"
"ENSG00000010292",0.48432365839438,6.15952385953721,13.1402192198245,0.000336701268504517,"NO"
"ENSG00000010295",-0.0796605971381457,5.43875020707674,0.530983185203863,0.466732753479284,"NO"
"ENSG00000010310",-0.913303217898222,0.483342288569935,10.8029805344932,0.00112725444752961,"NO"
"ENSG00000010318",-0.130331450149406,2.18200492664466,1.35334671072572,0.24557032429888,"NO"
"ENSG00000010319",-0.94449983885353,4.01879087299122,18.6815428080139,2.07188436656021e-05,"NO"
"ENSG00000010322",-0.115541138303536,7.47568752011277,2.3900500911128,0.123109145278521,"NO"
"ENSG00000010327",-0.552219166154298,6.44354583076247,6.07012499591427,0.0142805827425643,"NO"
"ENSG00000010361",0.0459383853219485,4.52893057347769,0.219643217261616,0.639634575866519,"NO"
"ENSG00000010379",-1.60935459560633,1.55839174039901,50.3212653549471,8.58810571609360e-12,"DOWN"
"ENSG00000010404",-0.444485582275694,4.35364013600537,4.78332151946769,0.029468759005367,"NO"
"ENSG00000010438",-0.886704005594723,1.19775145968625,12.2253581503973,0.000538838368494163,"NO"
"ENSG00000010539",0.36310235097778,3.27515178392868,35.6967330311556,6.20243358919411e-09,"NO"
"ENSG00000010610",-0.738662162826212,6.05129859398665,17.7978141278571,3.21240142349228e-05,"NO"
"ENSG00000010626",-0.604051949940157,4.71503557767085,15.0449694411931,0.000127733367256354,"NO"
"ENSG00000010671",-0.704982376374496,3.47667497204591,17.3801234027837,3.95482991007427e-05,"NO"
"ENSG00000010704",-0.0628302222083951,2.59213064418593,0.177116995760593,0.674148314150606,"NO"
"ENSG00000010803",0.183236469239975,4.60943790715331,4.82539541071237,0.0287683185603833,"NO"
"ENSG00000010810",0.204899904997247,8.65264299321995,5.06571027945434,0.0250899287804064,"NO"
"ENSG00000010818",-0.634825183458832,5.80316957757953,20.4868843399291,8.51118141702966e-06,"NO"
"ENSG00000010932",1.14600601211003,-0.771622866851129,10.8535391887629,0.0010979060101639,"UP"
"ENSG00000011007",0.136149519059612,5.6173059452896,3.91964684120077,0.0485910065056664,"NO"
"ENSG00000011009",0.216631575835261,5.05713349235076,4.73529019670518,0.0302892574798904,"NO"
"ENSG00000011021",-0.216528450457294,6.41124084795798,7.32017620702083,0.00718795167490549,"NO"
"ENSG00000011028",0.275516540911985,6.47354463838976,2.27535045125632,0.132443728429498,"NO"
"ENSG00000011083",-1.9386572849441,2.76160003186157,18.0629434022457,2.81574111320472e-05,"DOWN"
"ENSG00000011105",0.564226678260737,4.86370089837636,18.6697518886655,2.08379185357349e-05,"NO"
"ENSG00000011114",-0.0135812658358888,5.1940273375239,0.0223292475688117,0.881309731767864,"NO"
"ENSG00000011132",0.501695594780381,3.81240528832295,29.0455417177035,1.38380309913838e-07,"NO"
"ENSG00000011143",0.38978277366377,4.17200603128607,27.5330130936509,2.83480348898271e-07,"NO"
"ENSG00000011198",-0.206426944331355,5.35512849169319,6.05720187760476,0.014383098749701,"NO"
"ENSG00000011201",-0.447280287489442,6.82502223197727,4.6537447706018,0.0317388493729779,"NO"
"ENSG00000011243",0.229234122995532,5.27541059621163,7.46061633435014,0.00666014536884535,"NO"
"ENSG00000011258",0.191807122355223,5.07230882387937,3.43399211298236,0.0647982704051835,"NO"
"ENSG00000011260",0.391821717721736,5.23263614041575,37.2450136475012,3.04283403570894e-09,"NO"
"ENSG00000011275",0.162810511300369,6.71851274772426,6.2469936008288,0.0129466699079923,"NO"
"ENSG00000011295",0.103379976237686,6.23338570241071,3.12158932918655,0.0782253073669976,"NO"
"ENSG00000011304",0.546989167425008,7.21553857555631,45.0704466720564,8.80364246852822e-11,"NO"
"ENSG00000011332",0.379828459373848,4.76809156303528,6.3433570956928,0.0122752186878994,"NO"
"ENSG00000011347",-0.47821098367043,5.6552151602343,2.64148132786021,0.105102520920809,"NO"
"ENSG00000011376",0.0342175832595147,5.59776925470746,0.145155455101726,0.703464294476697,"NO"
