"","Factor 1","Factor 2","Factor 3","Factor 4"
"ENSG00000197576",-0.269420385360718,-0.148080438375473,-0.0662904903292656,4.76002981031343e-07
"ENSG00000144681",-0.336921989917755,0.0121119823306799,-0.0629007294774055,-6.12134181210422e-06
"ENSG00000187094",0.000289576826617122,0.405678778886795,0.0587571486830711,1.81145949795791e-07
"ENSG00000134668",-0.181054636836052,-0.251358449459076,0.0678456872701645,2.38926850215648e-06
"ENSG00000103316",-0.0488848388195038,0.411356717348099,0.0122281825169921,-6.30491849733517e-05
"ENSG00000187714",0.0341041311621666,-0.113599009811878,0.0386955812573433,-2.88393891878513e-07
"ENSG00000143768",-0.0525339618325233,-0.274605125188828,0.181863412261009,-5.29025692230789e-06
"ENSG00000164796",0.304510951042175,0.162239700555801,0.0217014215886593,2.04698221750732e-06
"ENSG00000162493",-0.343284487724304,-0.14583232998848,0.0948372185230255,9.01775024431117e-07
"ENSG00000124134",-0.149859488010406,0.441654622554779,-0.0216307267546654,2.48970127358916e-06
"ENSG00000145920",0.113912776112556,0.405650943517685,-0.0483150444924831,-1.40851932428632e-06
"ENSG00000170454",-0.234444171190262,-0.0549934282898903,-0.0849066004157066,-7.98834753368283e-06
"ENSG00000166159",0.1712945997715,0.330374032258987,0.0717587396502495,-0.000227499374886975
"ENSG00000115194",-0.0380051471292973,0.432394653558731,-0.0135256070643663,-3.73445959667151e-06
"ENSG00000170419",0.157022222876549,0.325700908899307,-0.044556025415659,-1.94207041204209e-06
"ENSG00000072657",0.0618928894400597,0.429500222206116,0.00699783349409699,9.60443230724195e-07
"ENSG00000173917",-0.239584788680077,-0.182741060853004,0.00551827484741807,-3.70650104741799e-06
"ENSG00000157856",-0.346235454082489,0.179622292518616,0.0280136130750179,6.28539328317856e-06
"ENSG00000105143",0.270866990089417,0.237384736537933,0.0380420871078968,-8.13189126347424e-06
"ENSG00000109321",-0.168372631072998,-0.0870512276887894,0.0141386706382036,6.13429801887833e-06
"ENSG00000157219",0.0140307331457734,0.45755010843277,-0.00385898561216891,2.39283593828077e-07
"ENSG00000156486",-0.00631762109696865,0.433688163757324,0.0168852508068085,-4.66550409328192e-06
"ENSG00000149305",-0.0115630747750401,0.456917017698288,0.0460324995219707,7.87161752668908e-07
"ENSG00000006611",0.22791551053524,0.155908852815628,0.162446051836014,-1.50211981235771e-05
"ENSG00000119125",-0.0477623343467712,0.426376610994339,0.0681820511817932,8.58271619108564e-07
"ENSG00000186732",0.0108368489891291,0.463507562875748,0.0507153123617172,-2.65596753479258e-07
"ENSG00000185686",-0.186500132083893,-0.0916543751955032,-0.0520882457494736,-6.8295171331556e-06
"ENSG00000138435",-0.263634711503983,0.0151406796649098,-0.105364009737968,-2.37363819906022e-05
"ENSG00000100604",0.140564173460007,0.383473068475723,-0.0267622265964746,1.11459451090923e-06
"ENSG00000148735",-0.100805841386318,-0.213762238621712,0.0151123618707061,2.93401876660937e-06
"ENSG00000070729",-0.0675629526376724,0.410431116819382,0.0289309415966272,1.26321465359069e-05
"ENSG00000150275",0.321765214204788,0.0302438568323851,0.0851542502641678,6.40338475932367e-05
"ENSG00000070808",-0.0284260176122189,0.466247290372849,0.0274700336158276,2.11144111972317e-07
"ENSG00000101180",0.157188713550568,0.36568346619606,-0.0432172752916813,-5.82242137170397e-06
"ENSG00000008118",-0.0543416179716587,0.441494196653366,-0.032027006149292,-1.06813085949398e-05
"ENSG00000152192",0.0647712051868439,-0.130014270544052,0.198710426688194,-3.71284477296285e-05
"ENSG00000106018",0.242283374071121,0.027616748586297,0.00635478179901838,-2.61997538473224e-05
"ENSG00000102924",0.293981641530991,0.207017287611961,0.00286379945464432,-8.58508371948119e-07
"ENSG00000196611",-0.10052403062582,-0.124999456107616,-0.0278049688786268,-7.33923855023022e-07
"ENSG00000180785",-0.222189903259277,-0.11488401144743,-0.112227715551853,1.47195651152288e-05
"ENSG00000123689",-0.359398394823074,0.0382435470819473,-0.0283949580043554,-3.83294764105813e-06
"ENSG00000075035",0.124763526022434,0.405639886856079,-0.0341016836464405,7.47477884033287e-07
"ENSG00000145864",0.0357022434473038,0.455119460821152,0.0363345183432102,-4.3812551098199e-07
