"","Factor 1","Factor 2","Factor 3","Factor 4"
"ATR",1.42856742968434e-06,-1.01771718163945e-06,3.11924100060423e-06,4.90339743919321e-06
"F13A1",4.00204271500115e-06,-1.30789394461317e-05,-8.55401765420538e-07,-7.17518787496374e-06
"GRM3",-1.82069034053711e-05,-4.51529558631591e-05,-3.24788622663164e-08,-2.73261412075954e-06
"PLXNA4",-4.93363813802716e-06,-2.74901753982704e-06,2.24229665946041e-06,4.65811353933532e-06
"XK",-4.55181066172372e-08,-1.08216308944975e-05,-3.15937700179347e-06,1.32488858071156e-05
"UNC13C",-4.42404189016088e-06,-1.87990153790452e-05,4.61898798675975e-06,1.36580013077037e-06
"CD209",-2.70431210083188e-05,-1.95604388864012e-05,-6.94882373863948e-06,-1.18440034668765e-07
"KCNB2",2.32855995818682e-06,-6.85361192154232e-06,3.11450708068151e-06,-9.62469675869215e-06
"TPR",6.94127447786741e-06,-1.4554534573108e-05,-5.81084714212921e-06,-3.75501485905261e-06
"EP400",7.7254253483261e-07,-1.86696561286226e-05,-1.0309153367416e-05,-4.61710214949562e-06
"PRX",-8.41858764033532e-06,6.69304154143902e-06,9.56913140726101e-07,-2.6476723178348e-06
"CLEC14A",-1.54596000356833e-06,1.4675996681035e-05,-8.54373411129927e-06,8.83735719980905e-06
"SEZ6L2",5.07150934936362e-06,3.31996634486131e-05,-1.64904122357257e-05,8.11200698080938e-06
"SMCHD1",3.2712887332309e-06,1.37850393002736e-05,-1.45339927257737e-05,3.44864020007662e-06
"ZBTB20",1.19019132398535e-05,7.94257503002882e-05,-2.03907165996497e-05,-4.19963225795073e-06
"GPR112",1.15372108666634e-06,8.13919723441359e-06,-9.02327883522958e-06,8.79728486324893e-06
"SLC1A6",-2.06898130272748e-05,2.7045569368056e-05,-1.15391358121997e-05,2.31278204410046e-06
"KIF13A",1.62574156092887e-06,1.89238392067637e-06,-1.79694055191248e-07,4.58281965620699e-06
"ANKRD36",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"TBC1D9",9.21997639125038e-07,-2.98127597488929e-05,1.423721005267e-05,6.58319379454042e-07
"MAP3K1",1.89574450359942e-06,-7.89646946941502e-06,2.44164380092116e-06,4.66951951239025e-06
"MAGEC2",3.05402681988198e-06,-9.34480613068445e-06,9.1529676637947e-07,7.8895836850279e-06
"KLF17",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"CD44",4.71414114144864e-06,1.76718731381698e-05,-5.08158291268046e-06,1.57522265453736e-06
"SLC22A9",-6.03327407588949e-06,-9.74126487562899e-06,-4.80449989481713e-06,3.95283041143557e-06
"STAB2",-6.00956582275103e-06,-1.49066718222457e-05,1.66860227182042e-05,3.33796242557582e-06
"ITPR3",4.36430582340108e-06,-1.72949039551895e-05,3.74498813471291e-06,2.12017766898498e-06
"ANKRD30A",7.72256953496253e-06,2.46061608777381e-05,-1.27023520235525e-06,-9.08086258277763e-06
"DNAH3",-9.45227384363534e-06,-3.32011336467986e-06,-1.20330269055557e-05,-7.31277623344795e-07
"LCT",-1.05665594674065e-05,-3.9457681850763e-06,-2.25900635086873e-06,-7.56212466512807e-06
"COBLL1",-2.25053599933744e-06,-8.96642632142175e-06,-9.51763195189415e-06,2.26344610609885e-07
"DRD5",-7.29040539226844e-06,-1.87298301170813e-05,7.9321279145006e-07,-1.41575605994149e-06
"MET",-2.00804902306118e-06,5.31638704615034e-07,1.44691421155585e-05,-1.54950771502627e-06
"TAF1",2.53527986160407e-07,1.12967818495235e-05,1.05146600617445e-05,-1.78237542058923e-06
"GRIA3",5.69250414628186e-06,1.30574235299719e-05,1.676141465623e-07,1.43853603731259e-05
"LRRC55",-2.43218823925417e-06,-2.15487780224066e-05,-3.31605633618892e-06,5.03303624554974e-07
"RPL13AP20",-1.83741140062921e-05,-4.89992562506814e-05,-1.34245447043213e-05,-6.43425937596476e-06
"WASH3P",-3.74042137991637e-05,-4.29238425567746e-05,-8.10366236692062e-06,-1.10174441942945e-05
"POTEC",-1.00274701253511e-05,-3.32523231918458e-05,-1.52255361172138e-05,-8.99525457498385e-06
"NWD1",-6.776703230571e-06,-3.98085758206435e-05,-9.18568366614636e-06,1.32536615637946e-06
"MEGF8",-6.97355471857009e-06,-4.18229319620878e-05,-1.10103046608856e-05,-2.71059047918243e-06
"ANO2",4.79633763461607e-06,3.24010907206684e-05,4.68847292722785e-06,5.52555457034032e-06
"KCNH5",-2.95159520646848e-06,1.80470906343544e-05,-1.05679382613744e-05,8.83616485225502e-06
"IGF1R",-2.98471809401235e-06,-9.32431976252701e-06,5.85297357247327e-06,1.58551335971424e-06
"KRTAP10.12",4.38206416220055e-06,1.3227109775471e-05,-4.07786092182505e-06,4.16985898255007e-07
"STXBP5L",-1.41866303238203e-05,-1.16953988253954e-05,-5.02573402627604e-06,9.79691321845166e-06
"RGAG1",-3.10132145386888e-06,1.92141396837542e-05,2.37870244745864e-06,7.50630715629086e-06
"GLI1",-4.11496512242593e-06,-1.67556845553918e-05,3.42516273121873e-06,1.83570239187247e-06
"MATK",4.3077084228571e-06,-1.83246493179468e-06,5.18162414664403e-06,-6.07335323365987e-06
"MYO1B",-4.90285356136155e-06,-7.36589572625235e-06,-3.32611216435907e-06,5.17939815836144e-06
"GPRC6A",-3.6341114082461e-06,-8.85926965565886e-06,2.00455133381183e-06,9.9399012469803e-06
"UBR4",-9.80033564701444e-06,-1.71019593153687e-07,-1.0005911690314e-06,1.29456634567759e-06
"C1orf173",3.36206744577794e-06,1.01243003882701e-05,-8.53303299663821e-06,-4.20211108576041e-06
"LRRK1",4.48649416284752e-07,1.51154226841754e-05,-1.28834735733108e-05,-4.85815803585865e-07
"SPEG",-3.85712291972595e-06,1.44811947393464e-05,2.275533233842e-06,-3.34676110469445e-06
"AKAP9",-1.12594070742489e-05,5.51042603547103e-07,-1.31097033317928e-06,-1.39684595978906e-06
"CNTNAP2",-7.17939337846474e-06,-3.20912695315201e-05,-9.81994253379526e-06,1.39956528073526e-05
"DLC1",-5.68103905607131e-06,-2.92627792077838e-05,-5.71182999919984e-06,-2.7625694656308e-06
"FAM47C",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"NBPF9",-5.10587688040687e-06,-1.61918651429005e-05,-6.00927569394116e-06,-4.04265665565617e-06
"NLRP1",-4.43429053120781e-06,-1.114029873861e-05,1.64095145009924e-05,-5.44311615158222e-06
"ZNF804A",1.6404582083851e-06,1.08275992261042e-06,2.30992554861587e-06,-3.10730115415936e-06
"UGT2B4",1.29832926631934e-06,-1.71750234585488e-05,5.87149907005369e-06,4.1538851291989e-06
"MSR1",-4.7336948227894e-06,-2.36403479902947e-06,-9.28481881601328e-07,4.79462823932408e-06
"TAF1L",-2.05022752197692e-06,4.39200312030152e-06,-9.73821533989394e-06,4.55956660516676e-06
"TRPM3",-5.81937820243184e-06,-1.63215299835429e-05,3.17629292112542e-06,-3.334806251587e-06
"SPTAN1",-1.75559682702442e-06,-8.55187863635365e-07,7.56449890104705e-06,-5.90827130508842e-06
"THOC2",-7.66021094023017e-06,-4.3402767914813e-05,1.21643404327187e-06,5.99809436607757e-06
"ZBTB39",-7.53851111312542e-07,2.48591495619621e-05,-1.07634259620681e-05,8.30133649287745e-06
"ARFGEF2",1.413424911334e-06,-1.77673755388241e-05,-1.49317738760146e-05,4.39196674051345e-06
"VCAN",-1.79448704784591e-06,-6.84482301949174e-07,-2.48510173150862e-06,-2.32933189181495e-06
"SAMD9",-4.97923974762671e-06,1.7996500901063e-05,3.62168725587253e-06,4.93112383992411e-06
"OR5W2",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"PCDHB7",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"PRKDC",3.60923513653688e-06,6.81346909914282e-06,-2.52570977465894e-08,-7.10269659975893e-06
"TUBBP5",-5.3093731366971e-06,-1.5158832866291e-05,-8.39755284687271e-06,-4.49288245363277e-06
"STAG2",-7.12305654815282e-06,9.35925186240638e-07,-8.09958237368846e-06,-3.37623691848421e-06
"UTRN",7.29481780581409e-06,-4.19503021475975e-06,1.24454609249369e-05,-1.17800736916251e-05
"ZNF569",-4.19811613028287e-06,-1.07067671706318e-05,-3.95682218368165e-06,4.17352157455753e-06
"CHL1",-5.82803568249801e-06,-7.41685653338209e-06,-3.19432092510397e-06,4.74806029160391e-06
"KIAA1462",1.76767480297713e-06,-5.63398134545423e-06,8.50516425998649e-06,5.16454747412354e-06
"ITGB2",-5.37755522600492e-06,-1.60618674271973e-05,-3.22854748446844e-06,2.37655240198364e-06
"ATP8B4",-6.00437397224596e-06,-7.4874774327327e-06,-2.52441459451802e-05,-1.70547536981758e-05
"GRIA1",-1.21580396807985e-05,-2.81169595837127e-05,-1.04344335341011e-05,-4.33977993452572e-06
"TENM2",-2.51101664616726e-06,3.92349938920233e-05,-1.46586753544398e-05,-1.15337352326605e-05
"FAM47B",-1.24658145068679e-05,-4.83768326375866e-06,4.07064771934529e-06,2.02511637326097e-05
"MAGEB16",-1.42319277074421e-05,-4.13127736464958e-06,-6.0397173911042e-06,-1.12978304969147e-05
"PPEF2",-1.57607501023449e-05,-2.81643497146433e-05,-1.11025883597904e-05,-1.192298168462e-05
"SLC26A3",-8.33558533486212e-06,-2.55395825661253e-05,-4.58830800198484e-06,-1.10984519778867e-05
"MUM1L1",-3.79884613721515e-06,2.74262333732622e-06,-2.01727198145818e-06,5.56880650037783e-07
"WSCD2",-1.07869345811196e-05,-1.661156238697e-05,-1.89218044397421e-05,6.47043907520128e-06
"SRRM2",4.78880247101188e-06,1.58825969265308e-05,-2.15693739846756e-06,8.83402753970586e-06
"TRPM2",-1.80313654709607e-05,-2.86221329588443e-05,-1.428940504411e-05,3.96992027162923e-06
"HECW1",-5.41845065527014e-06,5.52106121176621e-06,-1.96518158190884e-06,4.18768513554824e-06
"RIMS2",-1.09475113276858e-05,-7.03854857420083e-06,-5.7127367654175e-06,-2.63331578764792e-08
"POF1B",-1.06955703813583e-05,4.15241338487249e-05,-1.57608865265502e-05,-7.76653905631974e-06
"ALMS1",1.11390249912802e-06,3.15475917886943e-05,-1.21106069173038e-07,-9.50907451624516e-06
"ZFHX4",-1.11846827621775e-06,-6.99744805388036e-06,2.97710334962176e-06,-2.30160549108405e-06
"OR8J3",-2.7516789486981e-06,2.59953822023817e-06,2.1767700673081e-06,1.45838862408709e-06
"SACS",-1.68279239005642e-05,-3.1352636142401e-05,1.07875684989267e-05,6.94381424182211e-06
"EVPL",-2.357563289479e-06,-5.24073902852251e-06,-6.45949876343366e-06,9.90507601272839e-07
"COL29A1",-5.10587688040687e-06,-1.61918651429005e-05,-6.00927569394116e-06,-4.04265665565617e-06
"UGT2B10",-1.01387067843461e-05,1.51243011714541e-05,3.81899417334353e-06,-6.98057738190982e-06
"PCDHA8",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"EEF1A1",-2.17380829781177e-06,-1.74118995346362e-05,-1.3941624743552e-08,1.08609833660012e-06
"SYNE2",6.92966341375723e-06,-1.14106351247756e-05,1.31920305648237e-05,-1.93083383237536e-06
"OR4N2",-7.1840954660729e-06,4.68795150254664e-07,-6.24699896434322e-06,-2.88174760498805e-06
"PLCB2",1.63963522936683e-06,-3.17542230732215e-06,-3.63389460744656e-07,1.13160274395341e-06
"SLC27A2",-5.94079847360263e-06,-1.05410690593999e-05,2.22398011828773e-06,2.23800816456787e-06
"IL4R",-1.04256778286071e-05,-3.72824069927447e-06,-8.16631563793635e-06,6.27157487542718e-06
"IL18RAP",-4.38605366070988e-06,1.38898235491069e-06,-1.05515118775656e-05,4.07728657592088e-06
"DDX11L2",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"ZFP42",-1.95071079360787e-05,-1.99082551262109e-05,-3.47607215189782e-06,1.11483068394591e-05
"TIAM2",-1.50783444041735e-05,-1.57816539285704e-05,-1.3003264029976e-05,4.29058854933828e-06
"OR5I1",-2.86841986962827e-06,-3.20767389894172e-06,-3.87128949341786e-07,5.56692498321354e-07
"OR2M3",-3.82441896817909e-07,-6.33210083833546e-06,-9.60591933107935e-07,-3.41062400366354e-06
"SVIL",-6.54815357847838e-06,1.25246538118517e-06,2.21653544940636e-06,5.91710249864263e-06
"SLC22A10",-1.19626256491756e-05,-1.27074890770018e-05,8.9795020130623e-07,7.71052611980849e-07
"TDRD9",-3.85712291972595e-06,1.44811947393464e-05,2.275533233842e-06,-3.34676110469445e-06
"KIF2B",3.50028727780227e-07,-5.21054753335193e-05,2.8672418466158e-06,9.06770583242178e-06
"ZNF844",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"NLRP12",3.27099633068428e-06,-6.43962857793667e-06,6.41316944438586e-07,-3.54688245352008e-06
"PCDH7",-9.13574785954552e-06,-2.17470569623401e-05,-3.81983500119532e-06,5.68560471947421e-06
"DOCK2",8.31084662422654e-07,8.19520664663287e-07,2.0154607227596e-06,-3.21422021443141e-06
"CTTNBP2",-1.34530428113067e-05,-3.67660795745905e-05,-1.21815610327758e-05,5.69697795071988e-06
"FLNC",-1.44444738907623e-05,3.32801209879108e-05,5.48319439985789e-06,6.08171922067413e-06
"ALB",4.59642023997731e-06,5.09518667968223e-06,-1.68088354257634e-05,-5.26393432664918e-06
"ADAM28",-1.37643683046917e-05,-2.54515234701103e-05,-1.54515128087951e-05,-7.86249984230381e-06
"PASD1",-3.18844786306727e-06,-2.73708360509772e-06,-8.85844292497495e-06,5.23691369380686e-06
"KLHL13",7.00909652096016e-07,-4.18985518990667e-06,8.43727957544615e-06,5.12165161126177e-06
"CACNA1B",-3.77359356207307e-06,-1.3567697351391e-05,5.35908657184336e-06,-6.36137110632262e-06
"GRIP1",-5.32454578205943e-06,-3.1680581287219e-06,-4.02457862946903e-06,-4.10991196986288e-06
"TYK2",-7.82254937803373e-06,-1.48624967550859e-05,-1.60142280947184e-06,1.46486070207175e-06
"MECOM",-2.53550879278919e-05,-1.51890453707892e-05,-3.84331769964774e-06,-2.92703134618932e-06
"NIPBL",6.718835720676e-06,-1.28501988001517e-05,-4.57399728475139e-05,-1.36950247906498e-05
"ACE",-9.57832526182756e-06,5.10878273018989e-08,-4.03950343752513e-06,-7.62007630328299e-06
"COL6A2",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"PCDHGB4",-2.51082997237972e-06,1.03057955129771e-05,-1.23564143450494e-06,6.98216126693296e-06
"NOTCH2",8.96893027402257e-07,-1.34724323288538e-05,5.206105470279e-06,-5.69924714000081e-06
"MYO18A",-1.97864505935286e-06,-5.76546608499484e-06,9.75525836111046e-06,-1.0379353625467e-05
"TSC2",-2.8057631880074e-06,-2.86515605694149e-05,1.27592429635115e-05,4.36690424976405e-06
"PCDHGA1",-1.3972873603052e-05,5.94658877162146e-06,-4.1733051148185e-06,1.40616464250343e-06
"CEP350",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"FILIP1",2.68316216534004e-06,-8.270581929537e-06,1.01281955267041e-06,-3.58456645699334e-06
"RELN",-6.88449745211983e-06,-2.50930788752157e-05,-2.20946167246439e-05,-1.2671258446062e-05
"COL22A1",-1.41198324854486e-05,-2.18047671296517e-06,-1.18036887215567e-05,-1.59726314450381e-05
"PTPRH",-6.66212690703105e-06,-6.77928755976609e-06,-6.9544021243928e-06,7.47094418329652e-07
"PDE1C",-3.55693532583246e-06,-5.57920748178731e-06,1.3354276688915e-06,5.59048260129202e-07
"PTPRZ1",-8.54983409226406e-06,-2.18040695472155e-05,3.69679150935553e-06,6.91234436089871e-06
"RGS3",-2.95823861051758e-06,-4.34675575888832e-06,3.03525098388491e-07,1.80845415798103e-06
"PSG1",-4.19486286773463e-06,-1.17185027193045e-05,1.73378830368165e-05,2.40827944253397e-06
"FLNA",-8.84687142388429e-06,2.56316684499325e-06,2.8691288207483e-06,1.18891375677777e-05
"ANO9",-1.3887543900637e-05,2.17840188270202e-05,1.42047454687599e-07,9.98511222860543e-06
"GRIN2B",6.70879944664193e-06,-4.22992707171943e-06,-1.14685035441653e-05,-8.81804862729041e-06
"SLITRK6",-9.70865471572324e-07,2.03386662178673e-05,-1.5470777725568e-05,-9.28746339923237e-06
"LAMB4",1.34555409658788e-06,6.43869725536206e-06,4.92615242819738e-07,-2.59702574112453e-06
"PLAC1L",2.05758919946675e-06,-1.28851195313473e-06,1.02089861684362e-05,2.36228993344412e-06
"FLT1",-5.51008315596846e-06,2.06635354516038e-06,-5.59976456315781e-08,-3.81452855435782e-06
"SLC6A10P",-5.51008315596846e-06,2.06635354516038e-06,-5.59976456315781e-08,-3.81452855435782e-06
"DCC",1.69034308328264e-06,-2.83852205029689e-05,-1.6628262528684e-05,-3.52605616171786e-06
"KIF16B",-2.46758168032102e-06,-3.86032661481295e-06,-1.97180743271019e-05,-2.48043761530425e-07
"ESPNP",-1.16189730761107e-05,-1.44080613608821e-05,-5.88882176089101e-06,-7.88930174167035e-06
"ZNF208",6.0393044805096e-06,1.9307719412609e-05,-2.01028888113797e-05,7.95749383541988e-06
"UMODL1",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"ZNF99",-1.65951132657938e-06,-8.09699486126192e-06,-2.85070586869551e-06,-7.36850233806763e-06
"TRIML1",-1.52506900121807e-05,-4.60675764770713e-05,-1.56559399329126e-05,3.98296288040001e-06
"FAM47A",1.20626054922468e-07,-1.22958908832516e-05,8.79096660355572e-06,-5.51471202925313e-06
"IGFN1",-1.66896697919583e-05,-4.71751400255016e-06,2.90995603791089e-06,-1.04564514913363e-05
"ADCY1",-8.87223995960085e-06,-3.81757054128684e-05,7.2803800321708e-07,-4.21165032093995e-06
"VPS13C",1.00044208011241e-05,5.54043799638748e-06,4.18981835537124e-06,8.80111838341691e-06
"SPEN",-3.85712291972595e-06,1.44811947393464e-05,2.275533233842e-06,-3.34676110469445e-06
"PKD1L2",-1.73372500285041e-05,-2.21820755541557e-05,-3.37905248670722e-06,1.4831194675935e-05
"DNAH1",-2.46525110014773e-06,-3.99604516587715e-07,-4.9253703764407e-06,-8.14964550954755e-06
"MAN2B1",-8.67600374476751e-06,-2.48337873927085e-05,-2.02685660042334e-05,3.40160249834298e-06
"AADACL4",2.65841003965761e-06,8.62031447468325e-06,-8.0712325143395e-06,-3.96183168049902e-06
"ACSM4",-5.58805595574086e-06,-1.46556294566835e-05,-3.27968155033886e-06,4.6497916628141e-06
"KRTAP4.9",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"C3orf67",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"ANO5",4.59642023997731e-06,5.09518667968223e-06,-1.68088354257634e-05,-5.26393432664918e-06
"ZNF91",5.65354730497347e-06,1.41383652589866e-05,-1.91275903489441e-05,-7.55992743961542e-07
"NLRP11",-3.88395619665971e-06,-2.85783744402579e-06,4.06257095164619e-06,5.51894686395826e-07
"ARID4B",4.20821334046195e-06,2.53799862548476e-05,-5.84443478146568e-06,-7.6882352004759e-06
"LILRB1",-5.10587688040687e-06,-1.61918651429005e-05,-6.00927569394116e-06,-4.04265665565617e-06
"NLRP7",-1.48428603097273e-06,1.68963415489998e-05,-8.86004818312358e-06,-2.93812945528771e-07
"SLC5A7",-5.07801178173395e-06,-1.78664977283916e-05,-8.41265500639565e-06,3.98207475882373e-06
"CNTNAP5",-5.76499542148667e-06,-1.16754144983133e-05,-1.65836581800249e-06,-3.84238819606253e-06
"CALN1",-1.87614550668513e-05,-2.11783426493639e-05,-1.20555978355696e-05,1.58212833412108e-06
"MGAM",-1.53971086547244e-05,6.05110608375981e-06,1.72602631209884e-06,-1.2899672583444e-06
"IL1RAPL2",-1.18847110570641e-05,-1.19925034596235e-05,1.8578379012979e-07,1.25437884435087e-06
"COL4A5",5.51756045297225e-07,-1.10543978735222e-05,-2.13084913411876e-05,4.49952221970307e-06
"DMBT1",-8.0122890722123e-06,-4.2015624785563e-05,-3.77653987015947e-06,8.75791010912508e-06
"RNF168",-2.36888081417419e-06,-1.30191201606067e-05,-1.37171864480479e-05,5.38920312465052e-06
"ABCB4",-9.02387000678573e-06,-1.72255386132747e-05,-2.12051782000344e-06,5.35976960236439e-06
"OR13C5",-1.09491138573503e-05,-1.05017115856754e-05,-1.44904979606508e-05,-6.54944130928925e-07
"NRK",-3.1998649774323e-06,-1.2984560271434e-05,-1.14536551336641e-05,7.79469519329723e-06
"ANO1",-3.91761705031968e-06,-1.14389704322093e-05,8.23862956167432e-06,9.39837354962947e-06
"MTUS2",7.05011916579679e-06,3.35904064741044e-06,-1.29421741803526e-05,-1.805815145417e-06
"KRT20",-6.08121536060935e-06,-9.62700505624525e-06,2.07856137421913e-05,-1.18785228551133e-05
"RAG1",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"OR5A1",2.71917838290392e-06,1.80542665475514e-05,-3.33979642164195e-06,-7.87751287134597e-06
"PCSK6",-1.34220554173226e-05,-3.1160128855845e-05,-2.93336470349459e-05,-2.44548118644161e-07
"ATF7IP2",-7.78627418185351e-06,-4.68917050966411e-06,2.30957198255055e-06,-9.67880623647943e-06
"ITGAX",-1.624458036531e-06,-3.31766423187219e-05,-2.03879626496928e-05,-3.27391217069817e-06
"ZNF845",-1.81686937139602e-06,8.9739414761425e-06,2.11618043977069e-06,-6.01535884925397e-06
"RGPD4",1.38668474392034e-06,-2.77879098575795e-06,7.47209560358897e-06,4.73512272947119e-06
"DIAPH2",4.62582738691708e-06,-1.3773357068203e-06,9.82164510787698e-06,-6.15553744864883e-06
"EPHA10",-1.9858621271851e-06,-8.2647839008132e-06,3.26994637589451e-07,8.8367705757264e-06
"EPHB6",-5.41845065527014e-06,5.52106121176621e-06,-1.96518158190884e-06,4.18768513554824e-06
"STK31",4.04333241021959e-06,-9.9833014246542e-06,-1.81414918642986e-06,-3.40536053045071e-06
"COL24A1",2.40788608607545e-07,1.64466000569519e-05,5.69091980651137e-06,4.96088796353433e-06
"MLL4",-5.40429800821585e-06,-9.8952723419643e-06,-1.14392285865961e-07,4.74435046271537e-06
"MLL2",-5.64353968002251e-06,-3.81487825507065e-06,-6.95358767188736e-06,4.17838464272791e-06
"HCN1",-1.43987654155353e-05,-4.09490930906031e-05,1.71137486404405e-07,1.74177989720192e-06
"AIM1",2.56335033554933e-06,-1.00665492936969e-05,1.24415146274259e-06,-3.41654526891944e-06
"TRY6",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"CMYA5",-4.09772292186972e-06,-5.32444983036839e-06,-5.08613447891548e-06,-7.66957691666903e-06
"RB1CC1",-1.56905548465147e-06,-1.29339514387539e-05,-2.28773365051893e-06,-1.08410004031612e-05
"ATP10B",-1.68366477737436e-05,8.73899989528582e-06,8.65852234710474e-06,-9.91472552414052e-06
"CCDC108",-1.468115078751e-05,-4.62781099486165e-05,4.58714521300863e-06,2.96855273518304e-06
"TMPRSS11F",-5.41385179531062e-06,-3.051080784644e-05,2.24550575467219e-07,-6.03789828801382e-07
"TG",-2.15724539884832e-05,-5.90782074141316e-05,3.06638503388967e-06,-1.56785495164513e-06
"ZAN",-9.61658952292055e-06,-3.89261258533224e-05,1.10526514163212e-06,3.21756601806555e-06
"SRBD1",-4.30270847573411e-06,1.95293487195158e-05,5.92615197092528e-06,3.5055172702414e-06
"AKAP6",6.75360888635623e-06,-1.14834665509989e-05,-1.23823674584855e-05,-8.04559476819122e-06
"CHD9",-8.02103841124335e-07,4.57727401226293e-06,7.57841416998417e-06,-6.38311576039996e-06
"SBF1",-1.08785297925351e-05,-2.54001188295661e-05,-3.35709387400129e-06,6.62449394894793e-07
"MAST4",-3.68760288438352e-06,-1.39270878207753e-05,-4.00007775169797e-06,6.11284622209496e-06
"PCDHB13",-5.31755904376041e-06,-5.43018904863857e-06,1.20322204111289e-06,4.56695443062927e-06
"MYOM2",-6.82183645039913e-06,2.05583710339852e-05,-1.64759803737979e-05,1.33635239762953e-05
"FAM135B",-1.07376527012093e-05,-1.75727982423268e-05,1.2451349107323e-07,1.06401625998842e-06
"CPS1",3.89637853004388e-06,-1.60510062414687e-05,-2.70773598458618e-05,-1.35507673348911e-06
"VPS13B",1.76469188772899e-06,1.20936665553018e-05,-1.13314208647353e-05,-3.34490982822899e-06
"RIMBP2",-1.20244249046664e-05,2.76398714049719e-05,6.63237779008341e-06,-6.36377137652744e-07
"WBSCR17",3.78417848878598e-06,-2.17992910620524e-05,-5.52128881281533e-07,2.67474570136983e-06
"ITGAM",-4.93092238684767e-06,-8.27808707981603e-06,-3.36717266691267e-06,4.19055595557438e-06
"SCN3A",2.90840034722351e-06,5.0800667850126e-06,-4.03275691951421e-07,-3.00899750982353e-06
"LGSN",6.13444444752531e-06,-8.96612073120195e-06,1.85618373507168e-05,-1.10196901914605e-06
"ODZ3",-1.00245406429167e-05,-3.12045449391007e-05,-1.03236716313404e-05,8.79522849572822e-06
"IMPG1",1.09136840364954e-06,1.4436054698308e-05,-2.80555036624719e-06,-4.00197450289852e-06
"CYP4F3",-4.03239982915693e-06,-2.60586966760457e-06,9.44023304327857e-06,1.43607792324474e-06
"SON",6.46514399704756e-06,7.09032201484661e-06,-1.66527352121193e-05,2.48232311150787e-07
"KIAA0020",4.31913895226899e-06,6.25124243924802e-07,-1.54031840793323e-05,2.85877081296348e-06
"EPHA8",-1.52249981510977e-06,-1.34454985527555e-05,-5.17716955528158e-07,9.41052439884515e-06
"PTPRM",-9.06252262211638e-06,-6.1016598920105e-06,3.37439928443928e-06,4.96573738928419e-06
"SSTR4",-1.57315173510142e-06,-7.58817259338684e-06,1.43341094371863e-05,-9.38912876335962e-07
"UBE3C",-1.07290061350795e-05,7.48887714507873e-07,-1.32034492708044e-05,8.4237599367043e-06
"SPATA31D1",3.45153534908604e-06,3.12943957396783e-05,1.38860195875168e-05,-1.70465591509128e-05
"OR5D13",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"CACNA1H",2.46188983510365e-06,-5.84542567594326e-06,4.34881667388254e-06,-2.93135872198036e-06
"KRTAP4.7",-5.63726644031703e-06,-1.31750111904694e-05,2.61086074715422e-06,-3.44310706168471e-06
"RNF17",6.23189043835737e-06,1.13450560093042e-05,-4.75051729154075e-06,1.27564885588072e-06
"MYO7B",-1.05622502815095e-05,-2.02271303351154e-06,3.04465220324346e-06,1.67095720371435e-06
"MORC1",-2.91750347969355e-06,-7.01309863870847e-06,8.11287918622838e-06,1.00957331596874e-05
"PCDHB5",2.03685226551897e-06,1.81528030225309e-05,-4.25519328928203e-06,-3.81201448362845e-06
"SIM1",4.43713815911906e-06,8.43701673147734e-06,-4.1448834053881e-06,7.80128857513773e-07
"HSPG2",-7.18805176802562e-06,-2.56640159932431e-05,1.08639767404384e-06,1.1510144759086e-05
"CACNG3",-5.18228853252367e-06,2.15442905755481e-05,1.09478032754851e-05,-1.81763471118757e-06
"FRYL",5.45889747627371e-07,-1.10604232759215e-05,5.04238641951815e-06,-3.37051960741519e-06
"LAMC3",1.42856742968434e-06,-1.01771718163945e-06,3.11924100060423e-06,4.90339743919321e-06
"OTOF",3.97342091673636e-06,4.63423639303073e-05,-9.52715436142171e-06,8.43788257043343e-06
"ARAP3",-3.85398243452073e-06,4.10777647630312e-05,1.96664564100502e-06,1.26896577512525e-06
"CLEC4M",5.77559239900438e-06,1.54887493408751e-05,-1.29833451865125e-05,-4.00260006472308e-07
