"","Factor 1","Factor 2","Factor 3","Factor 4"
"TCGA-E1-5304",2.17129898071289,-2.6991856098175,-3.16262245178223,-2.96840357780457
"TCGA-DU-7015",1.6059056520462,-1.51495742797852,1.67940771579742,1.92284142971039
"TCGA-HT-A5RC",-2.79304981231689,-1.96631455421448,-1.31249630451202,2.88957524299622
"TCGA-HT-8558",-2.53938841819763,6.30385684967041,1.43439793586731,3.37968039512634
"TCGA-DU-5849",0.729920625686646,2.62061095237732,-1.00642967224121,-2.79291892051697
"TCGA-HT-A617",-2.95019149780273,0.51028311252594,0.795872330665588,-2.00679302215576
"TCGA-HT-8563",0.141803815960884,-3.27659487724304,3.24616503715515,3.81033539772034
"TCGA-CS-4942",0.918283879756927,-0.478504657745361,2.56627798080444,3.30760526657104
"TCGA-HW-A5KM",1.53744924068451,-3.38403010368347,2.93887305259705,-1.71199369430542
"TCGA-76-4927",-3.5804009437561,-2.04572677612305,-0.937967717647552,-2.58723258972168
"TCGA-DU-5871",1.54716193675995,-0.419443577528,1.41275537014008,3.1985445022583
"TCGA-06-1804",-3.86899161338806,-0.123233169317245,-0.887535572052002,2.95283842086792
"TCGA-CS-5393",1.15279364585876,0.617343664169312,1.65198314189911,-1.92945742607117
"TCGA-HW-7495",0.942616164684296,3.0319561958313,-0.0876356586813927,3.23044919967651
"TCGA-FG-8191",1.01213395595551,-0.456249922513962,2.39432525634766,-1.86635887622833
"TCGA-DU-6400",2.31045770645142,1.29231309890747,-3.57644844055176,2.31994199752808
"TCGA-FG-7636",1.71724987030029,0.0939913839101791,0.61740380525589,-2.33430171012878
"TCGA-DB-A64L",1.18022334575653,2.26847314834595,-1.6553293466568,3.15727567672729
"TCGA-FG-7638",1.34114253520966,1.90438985824585,-0.725663125514984,2.96474480628967
"TCGA-HT-7693",2.49237251281738,-2.36906170845032,0.118651121854782,3.15301990509033
"TCGA-DB-5281",1.9344927072525,0.928278028964996,-0.143540412187576,-2.09149742126465
"TCGA-FG-6691",0.822085797786713,-1.67353808879852,2.84852004051208,3.11152410507202
"TCGA-DU-7009",1.54946601390839,2.07511186599731,-1.5514475107193,2.86674833297729
"TCGA-DU-5847",-3.51052975654602,-0.979222178459167,0.407260835170746,3.1665256023407
"TCGA-DU-A5TW",1.88029897212982,-1.88594257831573,-0.0251556225121021,2.75111293792725
"TCGA-HT-A4DV",-0.0297672301530838,2.60879898071289,0.696795463562012,3.27175807952881
"TCGA-HT-7854",-2.92262053489685,1.27248048782349,3.11911940574646,-1.84875905513763
"TCGA-HT-8109",0.958739042282104,2.95295882225037,-0.31112539768219,-2.61301374435425
"TCGA-HT-8105",1.77698862552643,1.54555773735046,-2.80548810958862,-2.78553318977356
"TCGA-P5-A5ET",1.64873933792114,1.70046031475067,-0.732889235019684,-2.51000714302063
"TCGA-76-4928",-3.6928174495697,-2.68651008605957,-1.02825331687927,3.23076581954956
"TCGA-CS-5397",-3.50256705284119,2.11614274978638,1.02688646316528,3.47760128974915
"TCGA-DB-5279",1.79073119163513,1.32228565216064,-1.42109251022339,-2.65011715888977
"TCGA-HT-7877",0.674065828323364,2.70399975776672,-0.482629656791687,3.13314247131348
"TCGA-HT-7692",1.83769810199738,-0.0640037581324577,-1.17511665821075,-2.71499919891357
"TCGA-12-5299",-3.51582479476929,-2.35261106491089,-1.44785356521606,3.46942949295044
"TCGA-DB-A4XH",1.86815011501312,1.76169621944427,-2.29800534248352,3.01848602294922
"TCGA-HT-8104",-3.33050060272217,0.216655716300011,-1.32208931446075,2.64265918731689
"TCGA-CS-5394",2.70004653930664,-0.315522849559784,-4.58469009399414,-3.21559000015259
"TCGA-HT-7873",1.39098417758942,-1.16572761535645,1.55971467494965,-2.0280556678772
"TCGA-HT-7602",0.276859760284424,0.378857016563416,2.93176436424255,-2.01845502853394
"TCGA-HT-7881",0.0439615994691849,4.1712646484375,0.30015641450882,-2.49085402488708
"TCGA-76-4932",-3.36385059356689,-3.28144693374634,-2.7626621723175,2.75375008583069
"TCGA-FG-8186",1.24026262760162,0.483305156230927,0.433343529701233,3.4271411895752
"TCGA-DH-5142",1.38270664215088,-2.76891374588013,1.80931317806244,-1.7457480430603
