"","Factor 1","Factor 2","Factor 3","Factor 4"
"ENSG00000106006",-0.304040789604187,-0.132907718420029,-0.0737863853573799,8.7822363639134e-06
"ENSG00000110887",0.025637736544013,0.109868682920933,0.0736051052808762,-4.67072339915831e-07
"ENSG00000134460",-0.143583565950394,-0.223805263638496,-0.00706034479662776,-8.21376124804374e-06
"ENSG00000169245",-0.232771843671799,-0.189774751663208,0.0165709406137466,-2.05876588665888e-07
"ENSG00000157330",-0.207620233297348,-0.0823166593909264,0.0606336891651154,1.39244893944124e-05
"ENSG00000153820",0.299848079681396,0.193497687578201,0.0599473938345909,-3.05321327687125e-06
"ENSG00000136574",-0.272240400314331,-0.092414915561676,-0.106358334422112,-2.94478900286776e-06
"ENSG00000138653",0.322365492582321,0.0940989851951599,0.0212128702551126,1.57860222316231e-06
"ENSG00000198028",0.254154682159424,-0.125929191708565,0.126708462834358,1.19682522381481e-06
"ENSG00000139874",0.250817090272903,0.236851722002029,0.119855612516403,8.34084175949101e-07
"ENSG00000180483",0.192438945174217,-0.119630977511406,0.217063695192337,-5.90559684496839e-05
"ENSG00000183798",-0.301548182964325,0.00110672798473388,0.0336611084640026,-8.08039544608619e-07
"ENSG00000274588",0.253480106592178,0.188762173056602,-0.103497765958309,-7.81937501415086e-07
"ENSG00000170166",-0.0841474384069443,-0.160684362053871,-0.0668208822607994,8.75350451678969e-06
"ENSG00000100362",0.03480164706707,0.358304172754288,-0.037827342748642,-1.5281605101336e-06
"ENSG00000130368",-0.00660248193889856,0.409171640872955,-0.00504971435293555,2.36913228945923e-06
"ENSG00000091664",0.0355284921824932,0.373736053705215,-0.0511159673333168,-2.93146922558662e-06
"ENSG00000165985",-0.0207704156637192,0.409175425767899,0.0119669204577804,-1.0954860840684e-07
"ENSG00000131203",-0.184780046343803,-0.19992870092392,0.0166206918656826,2.9442812774505e-06
"ENSG00000162761",0.24100136756897,-0.0695556327700615,0.194727510213852,-3.0551507279597e-06
"ENSG00000123307",0.221542507410049,0.0665974691510201,-0.0411495268344879,-1.42894168675411e-05
"ENSG00000198734",0.179528221487999,0.147437557578087,0.094121165573597,-1.12366842586198e-06
"ENSG00000006128",0.00230865483172238,0.309463977813721,-0.00717871729284525,-8.58571365824901e-06
"ENSG00000169429",-0.171182319521904,-0.0642861872911453,0.00939619541168213,2.28847056860104e-06
"ENSG00000120068",-0.227373525500298,-0.0925526842474937,-0.053192887455225,-3.692399332067e-05
"ENSG00000163032",-0.0151812909170985,0.43791589140892,0.032782070338726,-1.44788785405581e-07
"ENSG00000164362",-0.207674115896225,0.0793123915791512,-0.313946634531021,-7.90862372923584e-07
"ENSG00000178171",0.212625354528427,0.297535270452499,-0.0611437670886517,5.77477010210714e-07
"ENSG00000168314",0.0206916145980358,0.204592153429985,0.200868651270866,-0.000170453145983629
"ENSG00000109158",-0.00816388614475727,0.404821455478668,-0.0528458096086979,-7.1872551643537e-07
"ENSG00000186297",0.0136162359267473,0.400536924600601,0.0519652664661407,-3.80454662263219e-06
"ENSG00000069011",-0.207703456282616,-0.183296918869019,-0.0765222385525703,8.96570236363914e-06
"ENSG00000183671",-0.304914653301239,0.00288061588071287,-0.0912303104996681,7.19716126695857e-07
"ENSG00000170290",-0.0885267928242683,-0.102615341544151,0.0805624350905418,1.15730199468089e-06
"ENSG00000145358",-0.326597154140472,0.0121806422248483,0.103868216276169,-2.84522434412793e-06
"ENSG00000168081",-0.0676748380064964,0.293396413326263,-0.0436367094516754,-3.62192326974764e-06
"ENSG00000165643",0.0262468345463276,0.416552841663361,0.0449419133365154,8.77985371516843e-07
"ENSG00000185518",0.0158158596605062,0.43176081776619,0.0645313635468483,-8.08061884072231e-07
"ENSG00000186487",0.0948618948459625,0.411274135112762,-0.0775411576032639,-2.63445969039822e-07
"ENSG00000124507",0.0136587768793106,0.440823674201965,0.0455321408808231,-1.03208333257498e-06
"ENSG00000124731",-0.194589138031006,-0.213072434067726,0.100127175450325,5.31033001607284e-05
"ENSG00000101438",0.0255801007151604,0.390935748815536,0.00287313410080969,-9.9609860626515e-07
"ENSG00000179520",0.0823351964354515,0.231979787349701,-0.154374897480011,5.51565726425451e-08
"ENSG00000166111",0.133322671055794,0.380300283432007,-0.0659667328000069,2.24336349674559e-06
"ENSG00000215612",0.307170480489731,0.00921065080910921,0.0583952665328979,-1.01158616416797e-06
"ENSG00000164588",0.0639055296778679,0.415933668613434,0.0382002703845501,-4.14432497564121e-06
"ENSG00000180613",-0.287516891956329,0.000667111540678889,-0.0257903579622507,3.10837936012831e-06
"ENSG00000015413",-0.203386157751083,-0.18974407017231,-0.172531694173813,2.09726039201996e-07
"ENSG00000260903",0.210039585828781,0.269275575876236,-0.12589980661869,6.56699057799415e-06
"ENSG00000164920",-0.173214554786682,-0.224705696105957,0.00691679352894425,9.57133039491964e-08
"ENSG00000130876",-0.190328672528267,0.329799354076385,0.0703083425760269,-1.77782544596994e-06
"ENSG00000144820",-0.221317157149315,-0.102140210568905,-0.0283688046038151,2.14866740861908e-05
"ENSG00000147676",0.0217913053929806,0.43120938539505,0.0495725348591805,-1.12064799395739e-06
"ENSG00000064886",-0.215258091688156,-0.198725834488869,0.110080935060978,-2.19186574668129e-07
"ENSG00000112164",0.218052431941032,0.177709102630615,0.0120957167819142,-5.8183341025142e-06
"ENSG00000134339",-0.209959208965302,-0.0909292474389076,-0.0283384714275599,3.90430022889632e-06
"ENSG00000166741",-0.271628230810165,-0.149415835738182,0.00614008260890841,-1.50489586303593e-06
"ENSG00000196109",0.220296308398247,0.111122526228428,-0.089301273226738,6.68476104692672e-06
"ENSG00000174145",0.022523108869791,0.410952568054199,0.0118288872763515,-3.3350835337842e-07
"ENSG00000163285",0.168464064598083,0.277076572179794,0.14315003156662,-2.52927020483185e-06
"ENSG00000204278",-0.0188418757170439,0.269100695848465,0.170844063162804,-2.1894195015193e-05
"ENSG00000174450",0.256258189678192,0.0204773526638746,-0.0138618061318994,-6.41839596937643e-06
"ENSG00000159248",0.14278618991375,0.328557044267654,-0.0742335021495819,7.21083949883905e-07
"ENSG00000140873",-0.21256497502327,0.0318425334990025,-0.015060537494719,-1.55069374159211e-05
"ENSG00000163630",0.0147867230698466,0.417609512805939,0.0478556267917156,-3.11324292852078e-05
"ENSG00000165553",-0.0549623928964138,0.436008363962173,-0.00704688392579556,7.11486677573703e-07
"ENSG00000054803",-0.154076412320137,0.330527991056442,-0.0595490597188473,-1.1612693015195e-05
"ENSG00000111249",0.26313579082489,0.266421884298325,-0.0261403955519199,-1.03398160717916e-05
"ENSG00000075429",-0.229994729161263,0.179778426885605,-0.0769150927662849,1.07139987903793e-06
"ENSG00000187140",-0.103391990065575,-0.196532338857651,0.0742335915565491,1.62825551797141e-06
"ENSG00000136750",0.0256406962871552,0.396076530218124,0.00254511646926403,-3.20766980621556e-06
"ENSG00000171772",0.103034198284149,0.316927582025528,-0.0207333285361528,2.37710537476232e-06
"ENSG00000137766",0.0593186244368553,0.406801730394363,0.0643493756651878,1.94431459021871e-06
"ENSG00000170162",-0.240041270852089,-0.0779651403427124,-0.0346966795623302,1.33513776745531e-06
"ENSG00000168447",-0.250053077936172,-0.049817968159914,-0.0669394433498383,5.37935136435408e-07
"ENSG00000273706",0.124904647469521,-0.0943761244416237,0.091015599668026,1.68101234976348e-06
"ENSG00000197576",-0.268119722604752,-0.142793565988541,-0.062958188354969,5.41628594419308e-07
"ENSG00000144681",-0.335109293460846,0.0109431520104408,-0.0619819238781929,-6.98656594977365e-06
"ENSG00000187094",0.000744229240808636,0.389723837375641,0.0532770454883575,2.12830812529319e-07
"ENSG00000134668",-0.179513990879059,-0.239782214164734,0.069952979683876,2.75464844889939e-06
"ENSG00000103316",-0.0483655259013176,0.394589394330978,0.00761489383876324,-7.20919997547753e-05
"ENSG00000187714",0.0340857058763504,-0.108473666012287,0.0397811904549599,-3.05751484575012e-07
"ENSG00000143768",-0.0511255264282227,-0.260427266359329,0.1816346347332,-5.89988258070662e-06
"ENSG00000164796",0.302689135074615,0.155606746673584,0.0185898076742887,2.33344371736166e-06
"ENSG00000162493",-0.340471714735031,-0.137996092438698,0.0942415818572044,1.04621392438276e-06
"ENSG00000124134",-0.148917719721794,0.423168540000916,-0.0266175456345081,2.82643759419443e-06
"ENSG00000145920",0.11295311152935,0.387941300868988,-0.0517247952520847,-1.62082949373143e-06
"ENSG00000170454",-0.233464479446411,-0.0539293512701988,-0.0819932296872139,-9.09226673684316e-06
"ENSG00000166159",0.170702993869781,0.317670434713364,0.0662882253527641,-0.000256803992670029
"ENSG00000115194",-0.0377350151538849,0.414215683937073,-0.0177076123654842,-4.27772829425521e-06
"ENSG00000170419",0.155781358480453,0.311329424381256,-0.0472924523055553,-2.22529251914239e-06
"ENSG00000072657",0.0616732388734818,0.411824613809586,0.00280816969461739,1.06707682334672e-06
"ENSG00000173917",-0.238056749105453,-0.175001740455627,0.00746186403557658,-4.15989279645146e-06
"ENSG00000157856",-0.343764275312424,0.172914326190948,0.0250823125243187,7.19555964678875e-06
"ENSG00000105143",0.269379794597626,0.227851167321205,0.034299448132515,-9.21886203286704e-06
"ENSG00000109321",-0.167244285345078,-0.0832021683454514,0.015832731500268,7.04104877513601e-06
"ENSG00000157219",0.014062225818634,0.438439249992371,-0.00793596263974905,2.50271824597803e-07
"ENSG00000156486",-0.0060668014921248,0.416041731834412,0.0116541562601924,-5.32192916580243e-06
"ENSG00000149305",-0.0111059686169028,0.438816010951996,0.0395240262150764,8.9737636699283e-07
"ENSG00000006611",0.22748526930809,0.151754885911942,0.156688913702965,-1.69040067703463e-05
"ENSG00000119125",-0.0469141192734241,0.409847676753998,0.0616462416946888,9.78469984147523e-07
"ENSG00000186732",0.0111979590728879,0.445128381252289,0.0439727082848549,-3.04460172628751e-07
"ENSG00000185686",-0.185659512877464,-0.0886733531951904,-0.0486686229705811,-7.75038370193215e-06
"ENSG00000138435",-0.262580752372742,0.0131761375814676,-0.102856129407883,-2.70671334874351e-05
"ENSG00000100604",0.139552101492882,0.366953462362289,-0.0310175027698278,1.26805173294997e-06
"ENSG00000148735",-0.100137315690517,-0.204548999667168,0.0175085701048374,3.3717167298164e-06
"ENSG00000070729",-0.0668722167611122,0.394006431102753,0.0234807692468166,1.44223995448556e-05
"ENSG00000150275",0.320230752229691,0.0300618391484022,0.0822006464004517,7.24644851288758e-05
"ENSG00000070808",-0.0279941596090794,0.447415113449097,0.0209317915141582,2.50966223802607e-07
"ENSG00000101180",0.155969545245171,0.349638551473618,-0.0463017039000988,-6.67034464640892e-06
"ENSG00000008118",-0.0541056171059608,0.422763347625732,-0.0364638157188892,-1.21487073556636e-05
"ENSG00000152192",0.0655560418963432,-0.121611766517162,0.195510372519493,-4.14095302403439e-05
"ENSG00000106018",0.240757510066032,0.0263399723917246,0.00540855340659618,-2.98312388622435e-05
"ENSG00000102924",0.292150110006332,0.198145806789398,0.00101881264708936,-9.94093170447741e-07
"ENSG00000196611",-0.100080229341984,-0.120414443314075,-0.0243670288473368,-8.24874348381854e-07
"ENSG00000180785",-0.221506834030151,-0.111795797944069,-0.107227027416229,1.66882109624567e-05
"ENSG00000123689",-0.357225835323334,0.0364248491823673,-0.0276075396686792,-4.35334459325531e-06
"ENSG00000075035",0.123816952109337,0.388171017169952,-0.0381868742406368,8.44218732254376e-07
"ENSG00000145864",0.0357851982116699,0.436857640743256,0.0297667887061834,-4.94534617700992e-07
"ENSG00000130540",0.0104712182655931,0.446178674697876,0.0291866064071655,-4.34126263826329e-07
"ENSG00000105695",-0.00295509304851294,0.203022360801697,0.178227186203003,-4.71444036520552e-05
"ENSG00000138669",0.218851640820503,0.174683049321175,0.119097039103508,1.88121757673798e-05
"ENSG00000115457",-0.334593832492828,-0.107944943010807,-0.123692244291306,-1.52417976551078e-06
"ENSG00000148798",0.229201063513756,0.289432674646378,-0.0446567311882973,9.91961314866785e-07
"ENSG00000186832",-0.0756213665008545,-0.0586715899407864,0.0113855674862862,0.000107648615085054
"ENSG00000132872",0.0697581619024277,0.401145398616791,-0.0617885068058968,2.49977233579557e-07
"ENSG00000108821",-0.220951750874519,-0.213748723268509,-0.0372915416955948,-2.66515303337655e-06
"ENSG00000170178",-0.238389775156975,-0.11070954054594,-0.169704809784889,-3.56614441443526e-06
"ENSG00000171435",0.193890780210495,0.298601984977722,0.0625044256448746,-4.61522131445236e-06
"ENSG00000144810",-0.311904311180115,-0.0931397378444672,-0.00487590907141566,3.70796078641433e-05
"ENSG00000108342",-0.162771239876747,-0.016050023958087,-0.0300234127789736,1.32474478959921e-05
"ENSG00000186081",-0.0314300954341888,0.0942370519042015,0.0496613793075085,1.12159268610412e-05
"ENSG00000186847",0.0309819839894772,0.0253935642540455,0.0230772010982037,1.06407951534493e-05
"ENSG00000147246",0.149867027997971,0.30051663517952,0.0507781021296978,-1.64627617778024e-05
"ENSG00000141469",0.0659300610423088,0.0607364997267723,0.248671382665634,-7.56863300921395e-05
"ENSG00000168843",0.211399286985397,0.232024013996124,0.205885827541351,-4.79158234156785e-06
"ENSG00000176842",-0.199354752898216,-0.156155928969383,0.0356271900236607,-2.12562167689612e-06
"ENSG00000168542",-0.20429003238678,-0.22286219894886,-0.0960194915533066,-3.76136608792876e-06
"ENSG00000165409",0.263716131448746,-0.0293139740824699,0.103935241699219,-0.000123920312034898
"ENSG00000145642",0.125226974487305,0.126231253147125,-0.160871475934982,3.05440516967792e-05
"ENSG00000079689",-0.0100289052352309,0.277539998292923,-0.132253512740135,7.84229598593811e-07
"ENSG00000175874",-0.0084059676155448,0.434551149606705,0.0202273428440094,1.04132845990534e-06
"ENSG00000205420",0.0251419618725777,-0.00447648856788874,0.0359917618334293,4.90647689730395e-05
"ENSG00000105991",-0.27549010515213,-0.202711969614029,0.0321729257702827,9.29109305047859e-08
"ENSG00000135625",-0.0346366614103317,0.34884575009346,-0.00428682379424572,-3.47919453247414e-08
"ENSG00000146360",0.0162051189690828,0.42075577378273,-0.0341689325869083,-7.42332645131683e-07
"ENSG00000198354",0.128524333238602,0.255781412124634,0.120674848556519,-5.2203751010893e-07
"ENSG00000168959",0.0684707164764404,0.338728159666061,-0.0243201609700918,1.3285907698446e-05
"ENSG00000182674",0.0903743132948875,0.423503309488297,-0.038064006716013,-1.70993394021934e-06
"ENSG00000213424",0.04598393663764,0.435914725065231,0.0181089919060469,3.4709958640633e-07
"ENSG00000159167",-0.192077234387398,-0.152306959033012,-0.0601142719388008,-7.09998460024508e-07
"ENSG00000102265",-0.336464703083038,-0.121197685599327,-0.04914715513587,1.60057163611782e-06
"ENSG00000197901",0.195181578397751,0.200789600610733,0.140200704336166,-2.27398913921206e-06
"ENSG00000196990",0.11552382260561,0.36495903134346,0.0180921424180269,-5.97520511291805e-07
"ENSG00000172782",-0.00594421150162816,0.459643632173538,0.00115360552445054,-2.68852568297007e-06
"ENSG00000120903",0.000574901816435158,0.406770497560501,0.0136927207931876,-9.27587370824767e-06
"ENSG00000112038",-0.00561769120395184,0.434353113174438,0.047653429210186,-9.29924408410443e-06
"ENSG00000121743",-0.126889288425446,-0.18413507938385,0.0156678594648838,1.10165319711086e-06
"ENSG00000170893",-0.0764537826180458,0.045043483376503,-0.0630169585347176,4.47505908596213e-06
"ENSG00000166426",-0.144606038928032,0.1730105727911,0.0204146057367325,-1.41105729198898e-05
"ENSG00000126733",0.193140015006065,0.252929657697678,-0.0127410786226392,5.62624845770188e-05
