"","Factor 1","Factor 2","Factor 3","Factor 4"
"KRTAP4.11",-1.32696577566094e-05,-1.67772723216331e-05,2.56607609117054e-06,6.50762149234652e-06
"VAV1",-2.46002355197561e-06,2.45118480961537e-05,4.16657667301479e-06,9.72027919488028e-07
"ATR",1.58305272179859e-06,-7.720660164523e-07,3.36724542648881e-06,4.53479970019544e-06
"F13A1",4.42266627942445e-06,-1.07274772744859e-05,-7.80743960149266e-07,-6.61353078612592e-06
"GRM3",-2.0193874661345e-05,-3.69086956197862e-05,8.22529500510427e-07,-2.44520401793125e-06
"PLXNA4",-5.45594866707688e-06,-2.1544417450059e-06,2.40364715864416e-06,4.30277532359469e-06
"XK",-4.63570692943449e-08,-8.90144565346418e-06,-3.43165538652102e-06,1.22600667964434e-05
"UNC13C",-4.9169566409546e-06,-1.53102409967687e-05,5.42523321200861e-06,1.31475781017798e-06
"CD209",-2.99132989312056e-05,-1.61592070071492e-05,-7.43230702937581e-06,-1.32809987007931e-07
"KCNB2",2.56982298196817e-06,-5.52916435481166e-06,3.52732513420051e-06,-8.86699490365572e-06
"TPR",7.67434175941162e-06,-1.20651229735813e-05,-6.0752659010177e-06,-3.46826845998294e-06
"EP400",8.4396953070609e-07,-1.55123634613119e-05,-1.08570784504991e-05,-4.27701115768286e-06
"PRX",-9.32218154048314e-06,5.52737219550181e-06,1.1446234111645e-06,-2.42699343289132e-06
"CLEC14A",-1.6995131773001e-06,1.18885827760096e-05,-9.44167095440207e-06,8.10895926406374e-06
"SEZ6L2",5.63386811336386e-06,2.68493677140214e-05,-1.832575253502e-05,7.38297285352019e-06
"SMCHD1",3.63284834747901e-06,1.1022724720533e-05,-1.59719602379482e-05,3.09890856442507e-06
"ZBTB20",1.31934957607882e-05,6.43069288344122e-05,-2.2790609364165e-05,-4.0068107409752e-06
"GPR112",1.30032231027144e-06,6.56313704894274e-06,-1.0124904292752e-05,8.05567015049746e-06
"SLC1A6",-2.28608696488664e-05,2.19772828131681e-05,-1.27693228932912e-05,2.05893934435153e-06
"KIF13A",1.80910467406648e-06,1.57054023475212e-06,-3.58994810767399e-07,4.21065124101005e-06
"ANKRD36",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"TBC1D9",1.00312900030985e-06,-2.41473171627149e-05,1.5768886441947e-05,6.94473953899433e-07
"MAP3K1",2.1018083771196e-06,-6.42316445009783e-06,2.64564891949703e-06,4.31681655754801e-06
"MAGEC2",3.37371693603927e-06,-7.64347350923344e-06,1.12192492451868e-06,7.30064402887365e-06
"KLF17",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"CD44",5.2234181566746e-06,1.43754896271275e-05,-5.68052337257541e-06,1.41461941893795e-06
"SLC22A9",-6.68452594254632e-06,-8.08999811852118e-06,-5.00174110129592e-06,3.64010975317797e-06
"STAB2",-6.67100766804651e-06,-1.18918715088512e-05,1.84745804290287e-05,3.17797912430251e-06
"ITPR3",4.82193399875541e-06,-1.41011159939808e-05,4.26111637352733e-06,1.98817951968522e-06
"ANKRD30A",8.56117094372166e-06,2.01424609258538e-05,-1.73446835560753e-06,-8.42764893604908e-06
"DNAH3",-1.04634764284128e-05,-2.90176603812142e-06,-1.2883704584965e-05,-7.14099144261127e-07
"LCT",-1.16862720460631e-05,-3.21298034577921e-06,-2.45559158429387e-06,-6.99277234161855e-06
"COBLL1",-2.49241429628455e-06,-7.51007792132441e-06,-1.01834903034614e-05,1.77450743876761e-07
"DRD5",-8.07659034762764e-06,-1.52657466969686e-05,1.1204391512365e-06,-1.27897897073126e-06
"MET",-2.22486914935871e-06,7.18417766165658e-07,1.56889382196823e-05,-1.36480196033517e-06
"TAF1",2.80609810943133e-07,9.45160536502954e-06,1.13290998342563e-05,-1.60172942287318e-06
"GRIA3",6.31737566436641e-06,1.06981087810709e-05,-1.46135633372069e-07,1.33115927383187e-05
"LRRC55",-2.70841655947152e-06,-1.76843168446794e-05,-3.23273684443848e-06,4.79896868910146e-07
"RPL13AP20",-2.03646141017089e-05,-4.02957048208918e-05,-1.37564320539241e-05,-5.93333425058518e-06
"WASH3P",-4.14898022427224e-05,-3.53102659573779e-05,-7.55967357690679e-06,-1.01220875876606e-05
"POTEC",-1.11096242108033e-05,-2.74694175459445e-05,-1.6007325029932e-05,-8.33982085168827e-06
"NWD1",-7.50896606405149e-06,-3.27274792653043e-05,-9.57345673668897e-06,1.21191806101706e-06
"MEGF8",-7.74465206632158e-06,-3.44420222972985e-05,-1.1212975550734e-05,-2.48830770033237e-06
"ANO2",5.31288014826714e-06,2.65566050074995e-05,4.81934785057092e-06,5.09557821715134e-06
"KCNH5",-3.25818291457836e-06,1.4559389455826e-05,-1.16007968244958e-05,8.1021153164329e-06
"IGF1R",-3.311507498438e-06,-7.53131371311611e-06,6.5154872572748e-06,1.50156802192214e-06
"KRTAP10.12",4.85039436171064e-06,1.07097912405152e-05,-4.48387163487496e-06,3.60933057663715e-07
"STXBP5L",-1.57021368067944e-05,-9.65199433267117e-06,-5.27756583323935e-06,9.04640273802215e-06
"RGAG1",-3.40952578881115e-06,1.58006077981554e-05,2.18533068618854e-06,6.90535443936824e-06
"GLI1",-4.57039050161256e-06,-1.36714925247361e-05,4.02368323193514e-06,1.73355135757447e-06
"MATK",4.76863988296827e-06,-1.41935947794991e-06,5.58628607905121e-06,-5.58199553779559e-06
"MYO1B",-5.42962152394466e-06,-6.10212737228721e-06,-3.48576645592402e-06,4.77189723824267e-06
"GPRC6A",-4.0275390347233e-06,-7.20283787813969e-06,2.27786563300469e-06,9.20714046515059e-06
"UBR4",-1.08543918031501e-05,-1.41091987870823e-07,-9.39380697673187e-07,1.20063282338378e-06
"C1orf173",3.73465809389018e-06,8.15437215351267e-06,-9.51111087488243e-06,-3.93415348298731e-06
"LRRK1",5.05315540522133e-07,1.21365947052254e-05,-1.41931368489168e-05,-5.21802348885103e-07
"SPEG",-4.26318592872121e-06,1.19339902084903e-05,2.293668103448e-06,-3.08993912767619e-06
"AKAP9",-1.24578054965241e-05,4.23499528778848e-07,-1.35717596094764e-06,-1.28808324006968e-06
"CNTNAP2",-7.96498443378368e-06,-2.64616119238781e-05,-1.00875067801098e-05,1.29784875753103e-05
"DLC1",-6.31509374215966e-06,-2.4111172024277e-05,-5.56290433451068e-06,-2.51830351771787e-06
"FAM47C",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"NBPF9",-5.66719018024742e-06,-1.3374857189774e-05,-6.1108153204259e-06,-3.71984242519829e-06
"NLRP1",-4.91039554617601e-06,-8.79609797266312e-06,1.78578666236717e-05,-4.9437617235526e-06
"ZNF804A",1.82433416284766e-06,9.45977262745146e-07,2.35706306739303e-06,-2.866461272788e-06
"UGT2B4",1.43992508583324e-06,-1.39022731673322e-05,6.37437415207387e-06,3.85686234949389e-06
"MSR1",-5.23444032296538e-06,-1.92572474588815e-06,-1.03027150544222e-06,4.41480506196967e-06
"TAF1L",-2.27847499445488e-06,3.34977835336758e-06,-1.04311347968178e-05,4.17135925090406e-06
"TRPM3",-6.45562568024616e-06,-1.32993518491276e-05,3.7876254737057e-06,-3.03024671666208e-06
"SPTAN1",-1.93871915143973e-06,-5.08342736793566e-07,8.09030098025687e-06,-5.42580028195516e-06
"THOC2",-8.49073330755346e-06,-3.54383628291544e-05,1.76216167346865e-06,5.57745261176024e-06
"ZBTB39",-8.21838000319985e-07,2.01456841750769e-05,-1.20202421385329e-05,7.5879211181018e-06
"ARFGEF2",1.55498719323077e-06,-1.48279368659132e-05,-1.58395068865502e-05,4.01139277528273e-06
"VCAN",-1.97284020941879e-06,-5.74557532218023e-07,-2.85020928458835e-06,-2.17157116821909e-06
"SAMD9",-5.51481934962794e-06,1.47828413901152e-05,3.88933995054686e-06,4.56058705822215e-06
"OR5W2",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"PCDHB7",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"PRKDC",3.99350392399356e-06,5.57416387891863e-06,-7.05251324006895e-08,-6.55933217785787e-06
"TUBBP5",-5.8822024584515e-06,-1.25538008433068e-05,-8.84913515619701e-06,-4.15924205299234e-06
"STAG2",-7.89610112406081e-06,6.19667105183908e-07,-8.54122663440648e-06,-3.12848965222656e-06
"UTRN",8.06786647444824e-06,-3.21945276482438e-06,1.34398087539012e-05,-1.08487356555997e-05
"ZNF569",-4.65097036794759e-06,-8.82515359990066e-06,-4.13775569541031e-06,3.84294025934651e-06
"CHL1",-6.45447153146961e-06,-6.12522535448079e-06,-3.32125546265161e-06,4.37592552771093e-06
"KIAA1462",1.9564931790228e-06,-4.43195631305571e-06,9.21640457818285e-06,4.80101607536199e-06
"ITGB2",-5.95467781749903e-06,-1.32033992485958e-05,-3.34257174472441e-06,2.18902437154611e-06
"ATP8B4",-6.64255230731214e-06,-6.55303301755339e-06,-2.7225198209635e-05,-1.59653318405617e-05
"GRIA1",-1.34600022647646e-05,-2.31168851314578e-05,-1.09201773739187e-05,-4.01626675738953e-06
"TENM2",-2.75639581559517e-06,3.19022983603645e-05,-1.64398679771693e-05,-1.07865344034508e-05
"FAM47B",-1.38018640427617e-05,-3.81205336452695e-06,4.58230397271109e-06,1.8929151337943e-05
"MAGEB16",-1.57497870532097e-05,-3.49363153873128e-06,-6.47223214400583e-06,-1.04757218650775e-05
"PPEF2",-1.74710494320607e-05,-2.33006430789828e-05,-1.13967726065312e-05,-1.10338578451774e-05
"SLC26A3",-9.24399409996113e-06,-2.10178186534904e-05,-4.49362869403558e-06,-1.02457252069144e-05
"MUM1L1",-4.21308823206346e-06,2.17505589716893e-06,-2.03333593162824e-06,5.17300009050814e-07
"WSCD2",-1.19426013043267e-05,-1.3898565157433e-05,-2.01403327082517e-05,5.91529578741756e-06
"SRRM2",5.31994010088965e-06,1.29713916976471e-05,-2.73386513072182e-06,8.11551490187412e-06
"TRPM2",-1.99727510334924e-05,-2.36647629208164e-05,-1.48543613249785e-05,3.64665015695209e-06
"HECW1",-5.9927524489467e-06,4.50745574198663e-06,-2.17231695387454e-06,3.8482216950797e-06
"RIMS2",-1.21099919851986e-05,-5.85204406888806e-06,-6.13037263974547e-06,-4.49867592067221e-08
"POF1B",-1.18198286145343e-05,3.36959747073706e-05,-1.75910809048219e-05,-7.28088798496174e-06
"ALMS1",1.23141512631264e-06,2.58107829722576e-05,-2.82857058664376e-07,-8.80180778040085e-06
"ZFHX4",-1.23000506846438e-06,-5.66157814319013e-06,3.14526005240623e-06,-2.11508290703932e-06
"OR8J3",-3.04588002109085e-06,2.15712111639732e-06,2.31824196816888e-06,1.34998947487475e-06
"SACS",-1.86449033208191e-05,-2.54179467447102e-05,1.22316632769071e-05,6.50099445920205e-06
"EVPL",-2.62123353422794e-06,-4.47131606051698e-06,-6.72040869176271e-06,9.07831292806804e-07
"COL29A1",-5.66719018024742e-06,-1.3374857189774e-05,-6.1108153204259e-06,-3.71984242519829e-06
"UGT2B10",-1.1215765880479e-05,1.24537391457125e-05,4.05160972150043e-06,-6.43322709947824e-06
"PCDHA8",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"EEF1A1",-2.41851194004994e-06,-1.42662420330453e-05,2.96346200912012e-07,1.0275828117301e-06
"SYNE2",7.64737069403054e-06,-9.17253692023223e-06,1.46108422995894e-05,-1.69681959505397e-06
"OR4N2",-7.953092790558e-06,2.75135079164102e-07,-6.70952522341395e-06,-2.67905170403537e-06
"PLCB2",1.821730620577e-06,-2.56931548392458e-06,-5.1909552212237e-07,1.03031845810619e-06
"SLC27A2",-6.58183171253768e-06,-8.58620569488266e-06,2.55864119935723e-06,2.0849947759416e-06
"IL4R",-1.15572947834153e-05,-3.29187764691596e-06,-8.59400097397156e-06,5.77115361011238e-06
"IL18RAP",-4.85828604723793e-06,9.10325979930349e-07,-1.13154210339417e-05,3.72220642930188e-06
"DDX11L2",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"ZFP42",-2.15850359381875e-05,-1.63131608132971e-05,-3.63126014235604e-06,1.03085540104075e-05
"TIAM2",-1.66886475199135e-05,-1.314428391197e-05,-1.38386194521445e-05,3.91850608139066e-06
"OR5I1",-3.196187208232e-06,-2.72097781817138e-06,-1.35490509478586e-07,5.35818287517031e-07
"OR2M3",-4.32651745541079e-07,-5.24901906828745e-06,-9.28289466628485e-07,-3.13844020638498e-06
"SVIL",-7.25252129996079e-06,1.07669438875746e-06,2.44016177930462e-06,5.47169656783808e-06
"SLC22A10",-1.32415361804306e-05,-1.03598613350186e-05,1.17430749924097e-06,7.31289276245661e-07
"TDRD9",-4.26318592872121e-06,1.19339902084903e-05,2.293668103448e-06,-3.08993912767619e-06
"KIF2B",3.72283949445773e-07,-4.24994577770121e-05,3.58403235622973e-06,8.43354064272717e-06
"ZNF844",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"NLRP12",3.61653542313434e-06,-5.28237478647497e-06,7.38321546123188e-07,-3.26286885865557e-06
"PCDH7",-1.01200757853803e-05,-1.78637164935935e-05,-3.84382383344928e-06,5.25264613315812e-06
"DOCK2",9.10441542600893e-07,6.92241542310512e-07,2.32473689720791e-06,-2.94144365398097e-06
"CTTNBP2",-1.49213537952164e-05,-3.03679425996961e-05,-1.2501214769145e-05,5.25772929904633e-06
"FLNC",-1.59660066856304e-05,2.74190297204768e-05,5.62048671781668e-06,5.60715670872014e-06
"ALB",5.09216170030413e-06,3.82661664843909e-06,-1.83003539859783e-05,-4.93389643452247e-06
"ADAM28",-1.52357215483789e-05,-2.10738762689289e-05,-1.64974353538128e-05,-7.30940837456728e-06
"PASD1",-3.53147834175616e-06,-2.47235902861576e-06,-9.62870853982167e-06,4.78787796964752e-06
"KLHL13",7.7256049735297e-07,-3.25531368616794e-06,9.18204568733927e-06,4.76436116514378e-06
"CACNA1B",-4.17995443058317e-06,-1.10044165921863e-05,5.92950391364866e-06,-5.83494147576857e-06
"GRIP1",-5.90990612181486e-06,-2.74713511316804e-06,-4.10175289289327e-06,-3.78490381081065e-06
"TYK2",-8.67663402459584e-06,-1.22514011309249e-05,-1.35245272758766e-06,1.37555184664961e-06
"MECOM",-2.8095257221139e-05,-1.255048209714e-05,-3.57076351065189e-06,-2.66471488430398e-06
"NIPBL",7.42970451028668e-06,-1.13583282654872e-05,-4.91518439957872e-05,-1.28529827634338e-05
"ACE",-1.06075749499723e-05,-6.99071378562621e-08,-4.25077450927347e-06,-7.04252897776314e-06
"COL6A2",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"PCDHGB4",-2.77984941021714e-06,8.41446762933629e-06,-1.35745028728707e-06,6.43675502942642e-06
"NOTCH2",9.85466158454074e-07,-1.09397014966817e-05,5.81329413762433e-06,-5.21891433891142e-06
"MYO18A",-2.19262483369675e-06,-4.54442852060311e-06,1.06195629996364e-05,-9.54816732701147e-06
"TSC2",-3.12186898554501e-06,-2.32376260100864e-05,1.40985821417416e-05,4.10388292948483e-06
"PCDHGA1",-1.54818408191204e-05,4.71684916192316e-06,-4.3575696508924e-06,1.29096713408217e-06
"CEP350",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"FILIP1",2.96289385914861e-06,-6.76062063575955e-06,1.22178153105779e-06,-3.28893179357692e-06
"RELN",-7.60826696932781e-06,-2.09219706448494e-05,-2.37846215895843e-05,-1.18239549919963e-05
"COL22A1",-1.55989473569207e-05,-1.94019139598822e-06,-1.29688669403549e-05,-1.49100678754621e-05
"PTPRH",-7.3586138569226e-06,-5.65758909942815e-06,-7.63576099416241e-06,6.48928107693791e-07
"PDE1C",-3.93460277336999e-06,-4.54693872598e-06,1.43798058616085e-06,5.200820396567e-07
"PTPRZ1",-9.4816477940185e-06,-1.77806159626925e-05,4.27270151703851e-06,6.41905762677197e-06
"RGS3",-3.28668488691619e-06,-3.56779719368205e-06,5.13261511514429e-07,1.68381598086853e-06
"PSG1",-4.65863467979943e-06,-9.30082660488551e-06,1.91421841009287e-05,2.3198463168228e-06
"FLNA",-9.79726701189065e-06,2.16695184462878e-06,3.19657783620642e-06,1.10262053567567e-05
"ANO9",-1.53534128912725e-05,1.78981936187483e-05,-6.10687962421252e-08,9.21098217077088e-06
"GRIN2B",7.43955069992808e-06,-3.67404254575376e-06,-1.25929145724513e-05,-8.21160665509524e-06
"SLITRK6",-1.06785932985076e-06,1.63669719768222e-05,-1.69243849086342e-05,-8.66400569066172e-06
"LAMB4",1.49440984387184e-06,5.30601801074226e-06,4.33561069712596e-07,-2.39998166762234e-06
"PLAC1L",2.26903557631886e-06,-8.9362106336921e-07,1.1184875802428e-05,2.23211714001081e-06
"FLT1",-6.10377583143418e-06,1.66418988101213e-06,3.81312652564247e-08,-3.50844084096025e-06
"SLC6A10P",-6.10377583143418e-06,1.66418988101213e-06,3.81312652564247e-08,-3.50844084096025e-06
"DCC",1.86936028967466e-06,-2.3507349396823e-05,-1.7710575775709e-05,-3.2985012694553e-06
"KIF16B",-2.73352929980319e-06,-3.55801307705406e-06,-2.11864298762521e-05,-2.98564799550149e-07
"ESPNP",-1.28791334645939e-05,-1.19269088827423e-05,-5.9281155699864e-06,-7.27204997019726e-06
"ZNF208",6.70889539833297e-06,1.54742101585725e-05,-2.23415063373977e-05,7.21980632079067e-06
"UMODL1",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"ZNF99",-1.84425039151392e-06,-6.67440917823114e-06,-2.87665397991077e-06,-6.79604590914096e-06
"TRIML1",-1.68945989571512e-05,-3.79339726350736e-05,-1.62119067681488e-05,3.66182916877733e-06
"FAM47A",1.23404987562026e-07,-9.8848086054204e-06,9.71923509496264e-06,-5.03121100337012e-06
"IGFN1",-1.84810851351358e-05,-3.78079835172684e-06,3.40706810675329e-06,-9.63315778790275e-06
"ADCY1",-9.83776862995001e-06,-3.12075098918285e-05,1.28103829410975e-06,-3.83753740607062e-06
"VPS13C",1.10571700133733e-05,4.51943606094574e-06,4.58219483334688e-06,8.15398561826441e-06
"SPEN",-4.26318592872121e-06,1.19339902084903e-05,2.293668103448e-06,-3.08993912767619e-06
"PKD1L2",-1.91853832802735e-05,-1.81585492100567e-05,-3.43318060913589e-06,1.37647384690354e-05
"DNAH1",-2.72491752184578e-06,-3.94522999158653e-07,-5.36188190380926e-06,-7.5506522989599e-06
"MAN2B1",-9.61908790486632e-06,-2.06876720767468e-05,-2.1332680262276e-05,3.09513166030229e-06
"AADACL4",2.95333165922784e-06,6.91718742018566e-06,-8.9436744019622e-06,-3.70478869626822e-06
"ACSM4",-6.19846878180397e-06,-1.2077603059879e-05,-3.2355810617446e-06,4.30034788223566e-06
"KRTAP4.9",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"C3orf67",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"ANO5",5.09216170030413e-06,3.82661664843909e-06,-1.83003539859783e-05,-4.93389643452247e-06
"ZNF91",6.27839108346961e-06,1.12566158350091e-05,-2.11204478546279e-05,-8.05530191883008e-07
"NLRP11",-4.30178624810651e-06,-2.21811956180318e-06,4.48626178695122e-06,5.33509421529743e-07
"ARID4B",4.67440986540169e-06,2.06765198527137e-05,-6.72811847834964e-06,-7.15887972546625e-06
"LILRB1",-5.66719018024742e-06,-1.3374857189774e-05,-6.1108153204259e-06,-3.71984242519829e-06
"NLRP7",-1.62667060976673e-06,1.36881426442415e-05,-9.95166283246363e-06,-3.38695343771178e-07
"SLC5A7",-5.62850527785486e-06,-1.47831942740595e-05,-8.80235074873781e-06,3.66002132068388e-06
"CNTNAP5",-6.39185645923135e-06,-9.6000976554933e-06,-1.51742665366328e-06,-3.52568258676911e-06
"CALN1",-2.07819393835962e-05,-1.75705645233393e-05,-1.25499191199197e-05,1.44605758123362e-06
"MGAM",-1.70351249835221e-05,5.01755084769684e-06,1.86671013580053e-06,-1.18203217880364e-06
"IL1RAPL2",-1.31429405882955e-05,-9.75677176029421e-06,1.54110139760633e-07,1.1518936844368e-06
"COL4A5",5.98762312620238e-07,-9.45749343372881e-06,-2.26094307436142e-05,4.09334097639658e-06
"DMBT1",-8.88422891875962e-06,-3.4412481909385e-05,-3.59568321073311e-06,8.11652262200369e-06
"RNF168",-2.63500055552868e-06,-1.09320535557345e-05,-1.44889781950042e-05,4.94043752041762e-06
"ABCB4",-1.00002662293264e-05,-1.41216260090005e-05,-1.95404800251708e-06,4.96358006785158e-06
"OR13C5",-1.21280727398698e-05,-8.87211626832141e-06,-1.53346809383947e-05,-6.37751895737892e-07
"NRK",-3.54838198290963e-06,-1.08503672890947e-05,-1.21939956443384e-05,7.16321756044636e-06
"ANO1",-4.33971445090719e-06,-9.20327602216275e-06,9.02111787581816e-06,8.73075805429835e-06
"MTUS2",7.80209029471735e-06,2.46956983573909e-06,-1.40353258757386e-05,-1.72074373949727e-06
"KRT20",-6.74930424793274e-06,-7.52603000364616e-06,2.28842473006807e-05,-1.08746980913565e-05
"RAG1",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"OR5A1",3.01575164485257e-06,1.47241735248826e-05,-3.83705628337339e-06,-7.30785404812195e-06
"PCSK6",-1.48741273733322e-05,-2.60254437307594e-05,-3.0875005904818e-05,-2.86908544921971e-07
"ATF7IP2",-8.60816817294108e-06,-3.77461287826009e-06,2.47423736254859e-06,-8.9379309429205e-06
"ITGAX",-1.81891425654612e-06,-2.75992661045166e-05,-2.13582443393534e-05,-3.05107914755354e-06
"ZNF845",-2.01068746719102e-06,7.37752998247743e-06,2.25827966460201e-06,-5.54297957933159e-06
"RGPD4",1.52664290453686e-06,-2.14525266528653e-06,8.18553780845832e-06,4.40736494056182e-06
"DIAPH2",5.11453117724159e-06,-9.86040504358243e-07,1.06795459942077e-05,-5.63191451874445e-06
"EPHA10",-2.20172637455107e-06,-6.78782407703693e-06,4.53564211966295e-07,8.17365798866376e-06
"EPHB6",-5.9927524489467e-06,4.50745574198663e-06,-2.17231695387454e-06,3.8482216950797e-06
"STK31",4.47577122031362e-06,-8.21309367893264e-06,-1.95046072803962e-06,-3.14572321258311e-06
"COL24A1",2.76358946393884e-07,1.3605064850708e-05,5.9346552916395e-06,4.58050271845423e-06
"MLL4",-5.9855960898858e-06,-8.0930358308251e-06,8.20800671874622e-09,4.38567121818778e-06
"MLL2",-6.24387939751614e-06,-3.240712430852e-06,-7.53854055801639e-06,3.82084772354574e-06
"HCN1",-1.59487062774133e-05,-3.34783035214059e-05,6.0450298633441e-07,1.64130824487074e-06
"AIM1",2.83539679912792e-06,-8.20260265754769e-06,1.42133649205789e-06,-3.13742475555046e-06
"TRY6",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"CMYA5",-4.54341943623149e-06,-4.48587888968177e-06,-5.32181502421736e-06,-7.08743300492642e-06
"RB1CC1",-1.75036677774187e-06,-1.06700344986166e-05,-2.20737956624362e-06,-1.00132747320458e-05
"ATP10B",-1.86434990609996e-05,7.31548243493307e-06,9.58487726165913e-06,-9.10802191356197e-06
"CCDC108",-1.62538854056038e-05,-3.76784701074939e-05,5.37358528163168e-06,2.79014966508839e-06
"TMPRSS11F",-6.00202292844187e-06,-2.49593667831505e-05,5.28448140357796e-07,-5.31164005224127e-07
"TG",-2.39214878092753e-05,-4.82195464428514e-05,4.17120463680476e-06,-1.3593985386251e-06
"ZAN",-1.06592469819589e-05,-3.18074453389272e-05,1.62129822456336e-06,3.00692022392468e-06
"SRBD1",-4.75624619866721e-06,1.61560765263857e-05,6.23714686298626e-06,3.24192319567373e-06
"AKAP6",7.47740659789997e-06,-9.63525781116914e-06,-1.33762132463744e-05,-7.4811914601014e-06
"CHD9",-8.80533889358048e-07,3.94023527405807e-06,8.00748148321873e-06,-5.87317708777846e-06
"SBF1",-1.20539207273396e-05,-2.08439014386386e-05,-3.24127108797256e-06,6.29026430942758e-07
"MAST4",-4.09941003454151e-06,-1.15436450869311e-05,-3.95551114706905e-06,5.65460049983812e-06
"PCDHB13",-5.88252351008123e-06,-4.38823599324678e-06,1.29422494410392e-06,4.21535423811292e-06
"MYOM2",-7.54058510210598e-06,1.6544936443097e-05,-1.79454327735584e-05,1.22990259114886e-05
"FAM135B",-1.18984171422198e-05,-1.43592469612486e-05,4.81388440221053e-07,1.01046646250325e-06
"CPS1",4.30694899478112e-06,-1.36490616569063e-05,-2.89738509309245e-05,-1.33458945583698e-06
"VPS13B",1.96495648197015e-06,9.71598547039321e-06,-1.25158812807058e-05,-3.1520944503427e-06
"RIMBP2",-1.331703242613e-05,2.2728008843842e-05,7.24424990039552e-06,-5.52543497178704e-07
"WBSCR17",4.18861054640729e-06,-1.78603568201652e-05,-5.68323514471558e-07,2.46537570092187e-06
"ITGAM",-5.46074352314463e-06,-6.85019176671631e-06,-3.5592654512584e-06,3.85606836061925e-06
"SCN3A",3.21755646837119e-06,4.15025988331763e-06,-4.41378716686813e-07,-2.77544472737645e-06
"LGSN",6.78440665069502e-06,-7.01263252267381e-06,2.01414313778514e-05,-9.34660988605174e-07
"ODZ3",-1.11143517642631e-05,-2.5737001124071e-05,-1.06258275991422e-05,8.1250955190626e-06
"IMPG1",1.21258631224919e-06,1.17675899673486e-05,-3.16797923005652e-06,-3.71308169633267e-06
"CYP4F3",-4.46173862655996e-06,-1.92211609828519e-06,1.02079911812325e-05,1.36275752993242e-06
"SON",7.1725244197296e-06,5.52997562408564e-06,-1.84484906640137e-05,1.27614512734908e-07
"KIAA0020",4.78348601973266e-06,1.99510964193905e-07,-1.67353537108283e-05,2.565414433775e-06
"EPHA8",-1.69161535268358e-06,-1.10340324681601e-05,-3.86280078146228e-07,8.70953499543248e-06
"PTPRM",-1.00370698419283e-05,-4.94605546919047e-06,3.83111682822346e-06,4.60937053503585e-06
"SSTR4",-1.72439922607737e-06,-5.87419299336034e-06,1.5170549886534e-05,-8.31985119020828e-07
"UBE3C",-1.1875114068971e-05,3.54708191707687e-07,-1.43177148856921e-05,7.71940176491626e-06
"SPATA31D1",3.82145981348003e-06,2.5884361093631e-05,1.47163891597302e-05,-1.58090660988819e-05
"OR5D13",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"CACNA1H",2.72568718173716e-06,-4.68566940980963e-06,4.68013786303345e-06,-2.68526559921156e-06
"KRTAP4.7",-6.2496037571691e-06,-1.07435216705198e-05,3.08359494738397e-06,-3.14048497784825e-06
"RNF17",6.90907336320379e-06,9.21671380638145e-06,-5.3960402510711e-06,1.13360476916569e-06
"MYO7B",-1.16912642624811e-05,-1.57760325691925e-06,3.40732640324859e-06,1.56217777202983e-06
"MORC1",-3.22594291901623e-06,-5.56422673980705e-06,8.81806590768974e-06,9.37308959692018e-06
"PCDHB5",2.26258316615713e-06,1.47846631080029e-05,-4.81764709547861e-06,-3.55088673131831e-06
"SIM1",4.92223989567719e-06,6.83341704643681e-06,-4.71320026917965e-06,6.8174659872966e-07
"HSPG2",-7.99000372353476e-06,-2.09956342587247e-05,1.79447567916213e-06,1.07129890238866e-05
"CACNG3",-5.72400404053042e-06,1.79185917659197e-05,1.15770790216629e-05,-1.65069980084809e-06
"FRYL",5.93210813804035e-07,-8.96987967280438e-06,5.66008793612127e-06,-3.06767628899252e-06
"LAMC3",1.58305272179859e-06,-7.720660164523e-07,3.36724542648881e-06,4.53479970019544e-06
"OTOF",4.42201462647063e-06,3.77518590539694e-05,-1.09497159428429e-05,7.69695998315001e-06
